# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.257860 0.713930 0.661163 -0.441901 0.746784 -0.179208 -0.002057 -0.209904 1.000000 0.599924
-0.071921 0.621258 -0.695399 -0.156549 0.402990 -0.609319 0.299031 0.325956 1.000000 0.802848
0.255338 -0.046462 0.587887 0.204567 0.249853 -0.076408 0.766481 0.642118 1.000000 1.283060
0.635276 -0.772267 0.467740 0.290531 0.006653 0.120588 -0.949920 0.037565 1.000000 1.004381
0.215925 0.118119 0.479679 0.564900 0.717458 -0.914146 0.776782 0.493511 1.000000 0.612691
0.730705 -0.802564 -0.391146 0.278813 0.770668 0.181325 0.397216 -0.982132 1.000000 0.602447
-0.464696 0.863221 0.476451 0.472014 0.874031 0.631199 -0.995861 0.542802 1.000000 1.364871
-0.692254 0.908777 0.833011 0.593660 0.795428 -0.280288 -0.811689 -0.740525 1.000000 1.362089
-0.370708 0.478649 -0.091040 -0.854747 -0.225749 0.197716 -0.119192 -0.244628 1.000000 0.898413
0.887177 0.127991 -0.135355 0.662940 0.742074 -0.857720 -0.457846 -0.199884 1.000000 1.247867
0.050204 -0.540036 0.088023 -0.203957 0.278804 -0.749763 0.078098 -0.888319 1.000000 0.674890
-0.506203 -0.080919 0.348210 0.152209 -0.266126 -0.152449 0.727589 0.070969 1.000000 1.443621
0.075273 0.548368 -0.416809 -0.264413 0.913645 0.937945 0.410182 -0.917552 1.000000 0.552391
-0.087481 -0.313451 0.634926 0.204921 -0.120643 -0.603465 0.710205 0.650206 1.000000 1.361961
-0.899814 -0.811869 -0.791371 -0.466418 -0.120113 -0.078009 0.882172 0.644624 1.000000 1.060971
