# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.615013 -0.135289 0.513937 0.403942 -0.303718 0.034073 0.532653 0.400891 1.000000 1.343284
0.038110 -0.928417 0.729432 -0.133873 -0.889603 -0.168992 -0.540885 -0.858668 1.000000 0.838117
0.398505 0.456204 -0.265011 -0.698808 -0.678651 -0.640646 0.579759 0.446586 1.000000 1.318752
0.183607 -0.979599 0.751897 -0.153254 0.564704 0.419650 -0.863279 0.148585 1.000000 1.126795
-0.896226 -0.639151 0.815163 0.065458 -0.798889 -0.615183 -0.689747 0.856972 1.000000 0.849184
-0.271609 0.753160 0.828423 0.263568 -0.551829 0.442732 0.564956 0.718218 1.000000 1.208652
-0.203444 -0.098711 0.213852 0.232279 0.637551 -0.130545 0.228727 -0.496476 1.000000 0.793115
-0.175744 0.635830 -0.832034 0.122128 -0.303327 0.416970 -0.082073 -0.499234 1.000000 0.590369
-0.677603 0.320491 -0.726023 -0.203427 -0.169706 -0.576014 0.996774 0.174185 1.000000 1.345275
-0.980242 -0.626511 0.316542 -0.628981 -0.297563 0.614060 -0.374628 0.273951 1.000000 0.860402
0.277740 -0.718820 -0.050945 -0.643361 0.214328 -0.782283 0.277603 -0.638198 1.000000 0.925725
-0.941362 -0.247990 -0.944126 0.682011 -0.572922 -0.046918 0.052952 0.720830 1.000000 1.425695
-0.328906 0.164267 0.837767 -0.102752 -0.703703 0.813945 -0.777696 0.610736 1.000000 0.765565
0.791871 0.045550 0.601456 0.609981 -0.072358 -0.179741 -0.546615 0.558291 1.000000 0.533168
-0.631601 0.598114 0.299543 0.385256 0.033020 0.664448 -0.713489 0.649227 1.000000 1.486631
-0.239110 0.382485 -0.718281 0.101234 -0.911341 0.874128 -0.688908 -0.622514 1.000000 1.252185
0.345509 -0.726841 0.466380 0.318164 -0.687360 -0.544332 -0.863371 -0.176150 1.000000 0.593569
0.436351 0.143685 -0.750264 -0.597691 -0.755246 -0.429148 -0.112954 -0.350801 1.000000 1.140270
-0.286690 -0.843183 -0.855273 0.507930 -0.155584 0.708259 0.413974 -0.893709 1.000000 0.863188
-0.121529 0.019000 -0.014993 -0.407547 -0.276151 -0.757734 0.859573 -0.215704 1.000000 1.245761
-0.239235 -0.667690 -0.850497 -0.033359 0.238538 -0.641415 0.484600 -0.364440 1.000000 0.811527
-0.766647 -0.192584 -0.829016 -0.531714 -0.429433 0.359453 0.973748 -0.160338 1.000000 1.299671
-0.947013 0.270408 0.667588 -0.903023 0.813083 -0.157238 0.714200 -0.785675 1.000000 1.277333
-0.136729 0.085173 0.670648 -0.880342 0.157361 0.421777 -0.669782 -0.253704 1.000000 0.567157
0.985404 -0.302856 -0.367712 0.928016 -0.704973 -0.182116 0.818101 -0.685214 1.000000 1.274202
0.508849 -0.153624 0.292979 -0.858240 0.199825 -0.064180 -0.484660 -0.899597 1.000000 0.779719
-0.992166 -0.378540 -0.695593 -0.357464 0.714507 0.089934 0.074414 -0.073668 1.000000 0.604462
-0.772852 -0.862077 0.608058 0.446605 0.896454 -0.460533 -0.326685 -0.712015 1.000000 1.286389
-0.952492 -0.428475 0.499308 0.222531 -0.843062 0.451232 -0.053633 -0.021631 1.000000 0.705650
-0.756628 0.859556 -0.141706 0.071847 0.040630 0.044530 0.247832 0.411847 1.000000 1.358591
-0.233147 -0.903874 0.510962 0.696192 0.361875 0.248983 -0.995993 0.057513 1.000000 1.155085
0.937468 -0.265527 -0.759504 -0.683836 -0.530230 0.836208 0.764080 -0.718321 1.000000 0.909614
0.554663 0.356770 0.795016 0.993387 0.444580 -0.078783 -0.588895 -0.716537 1.000000 1.427388
-0.875008 0.751324 0.137389 0.666367 -0.935560 0.970296 -0.662687 0.145206 1.000000 0.596587
-0.794650 -0.230461 0.691475 0.720962 0.934978 -0.962146 0.609453 0.209548 1.000000 0.784847
0.023890 0.565431 0.819523 -0.222802 0.628315 -0.216280 -0.525664 -0.516947 1.000000 1.029230
-0.632963 -0.165743 0.431046 0.097441 -0.794982 -0.206007 0.459124 0.162220 1.000000 0.920515
0.350744 -0.401292 0.054410 -0.478829 -0.954719 0.890430 0.940531 0.693844 1.000000 0.623516
0.031336 -0.582797 0.634399 -0.977766 -0.964345 0.475657 -0.524507 0.620637 1.000000 1.269894
0.016830 0.154552 0.597197 -0.022917 -0.373601 -0.434253 0.451678 -0.989175 1.000000 0.505956
-0.516152 -0.670099 0.718790 -0.802199 -0.784738 0.172845 0.319984 0.148186 1.000000 1.151795
0.847787 -0.137918 -0.648227 -0.244411 0.441488 0.512883 -0.343634 -0.777995 1.000000 1.375037
-0.411595 0.072759 -0.618669 -0.080657 -0.174367 0.110291 -0.294143 -0.416330 1.000000 1.079722
0.529805 0.878271 -0.827597 0.504918 -0.637562 0.636742 0.922337 -0.776657 1.000000 1.071335
0.788282 0.005504 -0.823972 -0.509192 -0.134865 0.692165 0.072800 -0.454669 1.000000 1.365452
0.967391 -0.395856 0.020606 0.953446 -0.360130 -0.081012 -0.456895 -0.315965 1.000000 0.551608
0.482892 -0.160717 -0.225154 -0.538989 0.902393 0.653880 -0.635679 0.744821 1.000000 1.416118
-0.520215 -0.528648 -0.872918 0.153336 0.106660 0.166873 0.639388 0.362700 1.000000 1.321796
0.193263 -0.811717 0.199783 -0.737921 -0.395879 0.702516 -0.050120 -0.365005 1.000000 1.456787
-0.036616 0.979703 0.092958 0.783592 0.524125 0.350722 -0.932965 0.868731 1.000000 1.435115
-0.769374 0.838931 -0.553547 -0.766663 -0.299689 0.400009 -0.249380 0.429299 1.000000 1.235683
-0.995698 -0.067740 -0.691496 0.864096 0.765885 0.165017 0.475338 -0.571630 1.000000 0.898894
0.999435 0.934868 -0.218553 0.924985 0.756600 0.504083 -0.084781 -0.041196 1.000000 1.302903
0.405044 0.457762 -0.245450 0.441007 -0.561732 0.009956 -0.243943 0.793720 1.000000 1.148729
-0.415808 -0.838017 0.015453 0.281201 -0.191312 -0.026832 -0.341414 -0.780931 1.000000 0.832205
-0.369497 -0.276210 0.543032 -0.936944 0.152464 -0.606570 0.083036 -0.124731 1.000000 1.473937
0.595547 0.554264 0.035495 0.204725 0.157699 0.865797 -0.716914 -0.669587 1.000000 1.014711
0.840175 0.433203 -0.464126 -0.005241 -0.229123 0.170973 -0.278143 0.365373 1.000000 1.410246
-0.016047 -0.154765 -0.198608 0.497610 -0.031896 0.866291 -0.432128 0.972621 1.000000 1.352526
-0.468670 -0.875429 0.424956 -0.093073 -0.668585 0.051854 -0.873320 -0.041107 1.000000 0.962959
-0.050210 0.879736 0.851955 0.041731 -0.363873 0.651230 -0.434532 -0.870071 1.000000 1.377989
-0.620158 -0.229040 0.954795 0.731475 -0.335919 -0.914190 -0.204311 -0.673326 1.000000 0.695724
0.445240 0.005204 -0.429993 0.318258 0.217639 0.066860 0.331640 -0.818930 1.000000 1.393036
-0.482571 -0.637263 -0.481833 -0.103005 -0.715178 -0.563941 0.147712 -0.867343 1.000000 1.172812
0.070542 -0.862891 0.829051 -0.555720 0.424560 0.959027 -0.094164 -0.935437 1.000000 0.677965
0.739524 0.908041 0.730206 0.678875 0.724022 0.670849 0.031416 0.734285 1.000000 1.041996
0.356669 -0.979637 -0.077242 -0.981087 -0.279682 0.746857 0.239185 -0.829333 1.000000 1.249561
-0.209874 -0.559728 0.536511 -0.487710 0.517232 -0.088943 -0.092327 -0.541350 1.000000 0.835605
0.170411 0.213109 0.771825 -0.334198 -0.369780 0.017640 -0.172137 -0.415533 1.000000 1.177641
0.511057 0.043987 0.930750 -0.567708 0.106524 0.787732 0.792609 -0.248168 1.000000 0.712234
