# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 1.319783 0.028446 1.327954 0.029528 1.313373 0.005060 1.321711 0.005168
1.000000 1.213417 0.024967 1.219753 0.025911 1.237800 0.014172 1.245071 0.014483
2.000000 1.093625 0.025605 1.097857 0.026182 1.118400 0.031561 1.124060 0.032209
3.000000 0.934680 0.033182 0.936258 0.033161 0.924786 0.052219 0.927869 0.053192
4.000000 0.740623 0.047218 0.739369 0.046627 0.676159 0.062244 0.676014 0.062865
5.000000 0.551212 0.056261 0.548359 0.055428 0.471720 0.067671 0.469334 0.067086
6.000000 0.408592 0.051397 0.406815 0.051131 0.371598 0.069462 0.369349 0.069246
7.000000 0.343784 0.051428 0.344465 0.051420 0.315226 0.037379 0.314348 0.037217
8.000000 0.329938 0.029140 0.332185 0.029333 0.253707 0.033779 0.253475 0.034608
9.000000 0.298649 0.038429 0.300690 0.039369 0.203927 0.050699 0.203801 0.051351
10.000000 0.245431 0.027010 0.246234 0.027370 0.177234 0.046689 0.177523 0.046999
11.000000 0.201519 0.025248 0.201070 0.025393 0.155800 0.023662 0.156371 0.023818
12.000000 0.183106 0.026745 0.181823 0.027106 0.126862 0.022432 0.126683 0.022230
13.000000 0.179040 0.021043 0.177443 0.021359 0.115530 0.018135 0.113569 0.017534
14.000000 0.175569 0.014046 0.174056 0.014249 0.122724 0.019322 0.119833 0.018857
15.000000 0.167135 0.013511 0.165919 0.013502 0.111002 0.025322 0.108797 0.025012
16.000000 0.153773 0.014268 0.152940 0.014062 0.096755 0.013739 0.095091 0.013622
17.000000 0.137988 0.012379 0.137543 0.012147 0.091114 0.011721 0.089648 0.011362
18.000000 0.122372 0.009530 0.122245 0.009447 0.084122 0.015562 0.082887 0.015384
19.000000 0.110374 0.005880 0.110430 0.005874 0.076258 0.012963 0.075270 0.012785
20.000000 0.104081 0.009108 0.104161 0.009190 0.073130 0.008100 0.072348 0.007710
21.000000 0.100508 0.011728 0.100520 0.011919 0.071193 0.009601 0.070647 0.009214
22.000000 0.094959 0.009248 0.094918 0.009495 0.067201 0.006540 0.066882 0.006391
23.000000 0.086622 0.007834 0.086597 0.007988 0.060949 0.006319 0.060715 0.006410
24.000000 0.078177 0.009421 0.078215 0.009499 0.053034 0.007224 0.052727 0.007264
25.000000 0.071769 0.008561 0.071878 0.008654 0.046353 0.006421 0.045909 0.006357
26.000000 0.067318 0.005981 0.067484 0.006105 0.043413 0.005642 0.042834 0.005524
27.000000 0.063713 0.005153 0.063912 0.005308 0.042751 0.006975 0.042037 0.006983
28.000000 0.060163 0.005704 0.060364 0.005875 0.040796 0.006038 0.039952 0.006117
29.000000 0.056377 0.005935 0.056553 0.006062 0.037658 0.004701 0.036756 0.004637
30.000000 0.052216 0.005682 0.052361 0.005711 0.035489 0.005515 0.034631 0.005321
31.000000 0.047793 0.004863 0.047922 0.004820 0.034399 0.005536 0.033627 0.005344
32.000000 0.043693 0.004095 0.043823 0.004047 0.033301 0.005297 0.032583 0.005166
33.000000 0.040511 0.003825 0.040651 0.003795 0.032004 0.004294 0.031306 0.004243
34.000000 0.038225 0.003593 0.038374 0.003567 0.030608 0.004049 0.029934 0.004002
35.000000 0.036251 0.003516 0.036397 0.003476 0.028618 0.004632 0.027986 0.004512
36.000000 0.034112 0.003820 0.034231 0.003760 0.026121 0.004966 0.025529 0.004841
37.000000 0.031849 0.004027 0.031920 0.003963 0.023990 0.004871 0.023421 0.004757
38.000000 0.029725 0.003822 0.029742 0.003771 0.022620 0.004586 0.022061 0.004454
39.000000 0.027787 0.003347 0.027765 0.003310 0.021692 0.004075 0.021138 0.003919
40.000000 0.025896 0.002843 0.025856 0.002811 0.020684 0.003656 0.020132 0.003496
41.000000 0.024050 0.002513 0.024005 0.002487 0.019400 0.003775 0.018848 0.003614
42.000000 0.022481 0.002337 0.022434 0.002323 0.018053 0.003954 0.017505 0.003798
43.000000 0.021375 0.002133 0.021320 0.002129 0.016863 0.003614 0.016326 0.003470
44.000000 0.020603 0.001947 0.020527 0.001956 0.015886 0.003187 0.015355 0.003066
45.000000 0.019805 0.001911 0.019692 0.001926 0.015015 0.002944 0.014483 0.002856
46.000000 0.018773 0.001907 0.018609 0.001910 0.014128 0.002730 0.013600 0.002663
47.000000 0.017639 0.001900 0.017419 0.001884 0.013309 0.002618 0.012797 0.002553
48.000000 0.016652 0.001958 0.016387 0.001931 0.012683 0.002615 0.012187 0.002540
49.000000 0.015891 0.001990 0.015597 0.001954 0.012053 0.002534 0.011563 0.002436
50.000000 0.015248 0.001933 0.014943 0.001888 0.011303 0.002281 0.010813 0.002165
51.000000 0.014594 0.001815 0.014291 0.001765 0.010719 0.002078 0.010237 0.001946
52.000000 0.013902 0.001661 0.013613 0.001613 0.010322 0.002015 0.009861 0.001855
53.000000 0.013250 0.001528 0.012982 0.001482 0.009818 0.001953 0.009389 0.001779
54.000000 0.012697 0.001446 0.012452 0.001399 0.009282 0.001760 0.008885 0.001591
55.000000 0.012218 0.001404 0.011995 0.001354 0.008906 0.001590 0.008538 0.001440
56.000000 0.011754 0.001390 0.011551 0.001341 0.008507 0.001492 0.008169 0.001363
57.000000 0.011293 0.001346 0.011104 0.001303 0.007978 0.001455 0.007671 0.001337
58.000000 0.010852 0.001252 0.010673 0.001218 0.007533 0.001463 0.007255 0.001356
59.000000 0.010445 0.001152 0.010273 0.001128 0.007255 0.001439 0.006998 0.001350
60.000000 0.010084 0.001082 0.009920 0.001069 0.007015 0.001343 0.006775 0.001265
61.000000 0.009770 0.001055 0.009614 0.001054 0.006773 0.001272 0.006548 0.001191
62.000000 0.009479 0.001056 0.009327 0.001060 0.006551 0.001319 0.006343 0.001235
63.000000 0.009182 0.001045 0.009031 0.001048 0.006326 0.001346 0.006133 0.001262
64.000000 0.008892 0.001003 0.008740 0.001002 0.006101 0.001233 0.005922 0.001149
65.000000 0.008634 0.000960 0.008482 0.000957 0.005882 0.001109 0.005718 0.001023
66.000000 0.008399 0.000948 0.008248 0.000943 0.005660 0.001082 0.005510 0.000999
67.000000 0.008163 0.000948 0.008013 0.000940 0.005462 0.001093 0.005323 0.001017
68.000000 0.007928 0.000933 0.007779 0.000919 0.005292 0.001105 0.005162 0.001035
69.000000 0.007709 0.000912 0.007561 0.000891 0.005126 0.001091 0.005005 0.001024
70.000000 0.007511 0.000903 0.007365 0.000876 0.004972 0.001031 0.004861 0.000967
71.000000 0.007324 0.000896 0.007182 0.000866 0.004820 0.000968 0.004718 0.000905
72.000000 0.007139 0.000873 0.007002 0.000842 0.004653 0.000947 0.004558 0.000883
73.000000 0.006956 0.000838 0.006825 0.000808 0.004501 0.000946 0.004412 0.000881
74.000000 0.006788 0.000808 0.006661 0.000780 0.004374 0.000932 0.004291 0.000868
75.000000 0.006647 0.000788 0.006522 0.000763 0.004257 0.000903 0.004182 0.000843
76.000000 0.006524 0.000781 0.006400 0.000761 0.004140 0.000887 0.004072 0.000831
77.000000 0.006400 0.000781 0.006276 0.000766 0.004005 0.000892 0.003944 0.000841
78.000000 0.006267 0.000777 0.006143 0.000767 0.003872 0.000891 0.003817 0.000843
79.000000 0.006136 0.000763 0.006013 0.000757 0.003774 0.000874 0.003722 0.000826
80.000000 0.006021 0.000747 0.005899 0.000743 0.003687 0.000852 0.003638 0.000804
81.000000 0.005917 0.000732 0.005797 0.000729 0.003585 0.000832 0.003537 0.000785
82.000000 0.005814 0.000717 0.005696 0.000714 0.003483 0.000822 0.003436 0.000775
83.000000 0.005709 0.000706 0.005593 0.000701 0.003393 0.000813 0.003347 0.000768
84.000000 0.005606 0.000701 0.005493 0.000694 0.003310 0.000795 0.003265 0.000752
85.000000 0.005507 0.000697 0.005398 0.000689 0.003231 0.000780 0.003189 0.000741
86.000000 0.005415 0.000688 0.005310 0.000680 0.003153 0.000771 0.003114 0.000736
87.000000 0.005328 0.000675 0.005226 0.000668 0.003077 0.000760 0.003042 0.000728
88.000000 0.005243 0.000663 0.005144 0.000658 0.003010 0.000748 0.002979 0.000718
89.000000 0.005161 0.000656 0.005061 0.000653 0.002945 0.000733 0.002916 0.000704
