# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.811645 -0.809010 -0.024675 0.290499 0.110069 -0.821225 -0.473951 0.876426 -0.030026 0.962984 1.000000 0.505413
-0.623889 0.780714 -0.429193 -0.730604 0.283773 0.273207 -0.187116 -0.202633 0.215233 0.236035 1.000000 0.933191
-0.243488 0.589442 -0.906007 0.333829 -0.869961 -0.698194 0.202117 0.229166 0.433764 0.958978 1.000000 0.747331
0.172428 -0.917074 0.588776 -0.510034 -0.580967 0.397568 0.873000 0.522318 0.783779 0.327976 1.000000 1.011629
0.975727 -0.719764 -0.958699 -0.314493 0.983959 -0.771991 0.020977 -0.989037 -0.030161 -0.511714 1.000000 1.251991
-0.065022 -0.012823 0.167364 -0.290317 0.230918 0.832756 -0.416927 0.136974 0.918271 0.231804 1.000000 0.848116
0.391933 0.323804 0.559699 0.168282 0.848890 -0.960024 -0.516034 -0.799445 0.681118 0.964348 1.000000 0.781839
0.306723 0.973861 -0.527895 -0.572799 0.863559 0.852118 0.805190 0.978801 0.844567 -0.481900 1.000000 1.396955
0.516111 0.457206 0.944136 -0.309034 -0.439800 -0.035421 -0.073735 0.069460 -0.518489 -0.217282 1.000000 1.208051
0.524044 0.403869 0.254588 0.207435 -0.045369 -0.030291 -0.334838 -0.864508 0.281049 0.839515 1.000000 1.403203
-0.358554 0.116173 -0.468113 0.196915 0.402012 0.140197 0.173463 0.893884 -0.010980 0.305971 1.000000 0.950829
-0.035210 0.778465 -0.447902 0.701950 0.592795 0.499302 0.719670 -0.217714 -0.254348 -0.915732 1.000000 0.630989
0.365545 0.670554 -0.858048 -0.099347 -0.721057 -0.149871 -0.931392 0.970830 -0.984812 -0.955811 1.000000 0.508662
0.794802 0.188332 0.600610 -0.841134 0.709595 -0.302475 -0.396951 -0.446935 -0.082198 0.807612 1.000000 1.402537
-0.953720 -0.208667 -0.197182 0.417155 0.497597 -0.065955 -0.527761 -0.474221 0.563375 -0.874730 1.000000 1.370622
