# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.759404 -0.242210 0.106184 0.530572 0.305987 -0.621972 -0.197601 -0.068112 0.213364 0.395491 1.000000 1.137611
-0.710253 -0.968422 -0.078664 -0.792617 -0.407259 0.626986 -0.182159 0.568605 0.830436 0.237528 1.000000 0.603016
0.183212 0.111402 0.679479 -0.652745 -0.680919 -0.758980 0.601863 0.908132 -0.057414 0.920643 1.000000 0.765947
-0.730522 0.351194 0.651454 0.404482 -0.412108 0.879468 0.820112 -0.240441 -0.507121 0.036202 1.000000 0.579258
-0.645672 -0.379639 -0.902148 -0.046448 -0.066875 -0.980680 -0.711556 0.574215 0.997379 -0.309916 1.000000 0.852319
0.746663 -0.624782 -0.890399 -0.209465 -0.619835 -0.015437 -0.197694 0.633753 -0.476311 -0.693770 1.000000 1.390875
-0.082324 -0.403103 0.496245 0.640589 0.264485 -0.816443 -0.334716 -0.971831 -0.510724 0.154106 1.000000 1.034394
-0.381839 0.064720 0.504382 -0.129110 0.187312 -0.177333 -0.668588 0.981542 0.927435 -0.878664 1.000000 0.869126
-0.449504 0.631204 -0.054459 0.567721 -0.517401 -0.051507 -0.340891 -0.985994 -0.556847 0.122350 1.000000 0.687133
-0.866681 -0.500618 -0.149433 -0.072134 0.613589 -0.439450 -0.205000 -0.723356 -0.438073 -0.854429 1.000000 0.978546
-0.595290 0.488824 -0.832921 0.091937 -0.258421 -0.523312 -0.437957 -0.953339 -0.642523 0.550238 1.000000 1.430570
-0.328020 0.769621 0.890944 0.302608 0.593028 -0.658655 -0.337192 0.455230 0.197027 -0.935514 1.000000 1.426335
0.581404 -0.973699 -0.431761 -0.593881 -0.920916 -0.327487 -0.262808 -0.265062 0.944968 -0.065015 1.000000 1.478219
0.924085 -0.285220 -0.781826 -0.045501 0.858288 0.644356 -0.791324 0.015126 -0.757767 0.071169 1.000000 1.358919
-0.040432 -0.857551 -0.903476 0.190064 0.799360 -0.280121 -0.841250 -0.413426 0.757275 -0.362918 1.000000 0.500655
