# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 1.684872 0.004266 1.684803 0.004572 1.687372 0.003397 1.687529 0.003449
1.000000 1.192532 0.022916 1.187664 0.023303 1.250068 0.034252 1.246941 0.034635
2.000000 0.450075 0.028487 0.443576 0.028638 0.394076 0.112006 0.389894 0.113479
3.000000 0.821979 0.157923 0.825851 0.159210 0.445872 0.299936 0.442333 0.301541
4.000000 0.267823 0.070837 0.265869 0.070678 0.306525 0.065990 0.304056 0.065931
5.000000 0.221851 0.023081 0.218387 0.022405 0.319856 0.156513 0.316853 0.156799
6.000000 0.285807 0.042925 0.282558 0.042601 0.297069 0.158559 0.293118 0.157089
7.000000 0.284858 0.042214 0.281923 0.041866 0.224329 0.140578 0.220344 0.138405
8.000000 0.222619 0.035893 0.220131 0.035516 0.181173 0.057383 0.177871 0.056339
9.000000 0.141674 0.024704 0.139684 0.024487 0.120452 0.041654 0.118001 0.041080
10.000000 0.088434 0.010854 0.087017 0.011111 0.117001 0.037432 0.115059 0.036840
11.000000 0.089186 0.009662 0.088357 0.009818 0.116997 0.052815 0.114910 0.052240
12.000000 0.110489 0.011674 0.109989 0.011453 0.102285 0.036108 0.100190 0.035654
13.000000 0.099189 0.021115 0.098736 0.021018 0.081635 0.023550 0.079707 0.023101
14.000000 0.066099 0.013432 0.065366 0.013608 0.064597 0.016069 0.063084 0.016099
15.000000 0.049469 0.005911 0.048320 0.005607 0.058927 0.011679 0.057890 0.011765
16.000000 0.056851 0.007619 0.055462 0.007365 0.060480 0.013946 0.059615 0.013750
17.000000 0.066077 0.007523 0.064742 0.007169 0.054947 0.013633 0.054046 0.013711
18.000000 0.064566 0.006307 0.063450 0.006153 0.048363 0.014954 0.047398 0.015323
19.000000 0.054131 0.008778 0.053209 0.008666 0.048297 0.013099 0.047237 0.013513
20.000000 0.039764 0.007044 0.039002 0.006920 0.045325 0.009101 0.044185 0.009363
21.000000 0.032711 0.003232 0.032034 0.003234 0.036843 0.006315 0.035646 0.006425
22.000000 0.032750 0.005188 0.032022 0.005093 0.033811 0.007377 0.032577 0.007504
23.000000 0.034455 0.004546 0.033668 0.004415 0.033692 0.005474 0.032391 0.005642
24.000000 0.032139 0.004188 0.031354 0.004143 0.033803 0.007293 0.032443 0.007245
25.000000 0.026837 0.005816 0.026044 0.005768 0.032838 0.007334 0.031542 0.007151
26.000000 0.022625 0.003334 0.021821 0.003309 0.027986 0.006657 0.026804 0.006447
27.000000 0.021842 0.002462 0.021058 0.002383 0.024351 0.004142 0.023221 0.004010
28.000000 0.022188 0.003172 0.021439 0.003158 0.023482 0.003676 0.022369 0.003581
29.000000 0.021995 0.001776 0.021223 0.001790 0.022155 0.003472 0.021117 0.003376
30.000000 0.020597 0.002380 0.019786 0.002368 0.021377 0.005313 0.020496 0.005164
31.000000 0.017579 0.002986 0.016813 0.002952 0.020551 0.005859 0.019801 0.005673
32.000000 0.015630 0.001736 0.014941 0.001672 0.018540 0.004624 0.017851 0.004461
33.000000 0.014952 0.001250 0.014312 0.001287 0.016984 0.002280 0.016324 0.002149
34.000000 0.014334 0.001495 0.013732 0.001535 0.015594 0.002203 0.014918 0.002091
35.000000 0.013739 0.001041 0.013161 0.001051 0.014826 0.002599 0.014109 0.002473
36.000000 0.012574 0.001487 0.012008 0.001541 0.015066 0.002873 0.014329 0.002720
37.000000 0.011317 0.001455 0.010761 0.001498 0.014370 0.002983 0.013654 0.002819
38.000000 0.010751 0.000533 0.010195 0.000552 0.013337 0.002570 0.012698 0.002440
39.000000 0.010535 0.000851 0.009958 0.000835 0.011936 0.002437 0.011388 0.002338
40.000000 0.010085 0.000994 0.009496 0.000962 0.011268 0.001984 0.010770 0.001825
41.000000 0.009579 0.000780 0.009003 0.000778 0.010855 0.001555 0.010371 0.001383
42.000000 0.008898 0.000963 0.008354 0.000970 0.009981 0.001694 0.009515 0.001551
43.000000 0.008200 0.000582 0.007687 0.000577 0.009631 0.001826 0.009195 0.001713
44.000000 0.007903 0.000516 0.007410 0.000534 0.009122 0.001792 0.008706 0.001700
45.000000 0.007672 0.000595 0.007194 0.000609 0.008649 0.001594 0.008239 0.001509
46.000000 0.007383 0.000574 0.006920 0.000564 0.008320 0.001546 0.007913 0.001458
47.000000 0.006984 0.000565 0.006528 0.000541 0.007775 0.001399 0.007372 0.001306
48.000000 0.006556 0.000439 0.006105 0.000426 0.007406 0.001342 0.007020 0.001234
49.000000 0.006247 0.000304 0.005798 0.000280 0.006884 0.001328 0.006521 0.001196
50.000000 0.006017 0.000360 0.005569 0.000350 0.006615 0.001182 0.006271 0.001062
51.000000 0.005792 0.000465 0.005345 0.000466 0.006369 0.001344 0.006027 0.001238
