# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.093159 -0.748134 0.872936 -0.822036 0.840877 -0.178305 0.630620 0.909501 -0.554747 0.523790 1.000000 0.714779
0.573086 -0.611536 -0.289736 0.575982 0.517938 0.856823 -0.077478 -0.018427 -0.719126 0.179578 1.000000 0.772664
0.009931 0.890965 0.153503 -0.724209 0.040688 -0.645984 -0.989801 0.543191 -0.935119 0.901046 1.000000 0.857340
0.672344 -0.215492 -0.324364 0.992079 -0.743487 0.071636 -0.103556 0.344847 0.473031 -0.859370 1.000000 1.118624
0.768739 0.810566 -0.763002 -0.086857 0.563054 0.681195 0.022758 0.091602 -0.449622 0.809130 1.000000 1.141341
0.869754 0.086872 -0.585931 0.300334 -0.949099 0.161542 0.083748 -0.046025 -0.087908 0.526617 1.000000 1.214018
-0.611015 -0.467920 0.097076 0.887311 0.570674 0.443082 -0.485275 0.792880 0.509567 0.128175 1.000000 1.080274
-0.749410 0.665267 0.734773 -0.240570 0.417623 0.450053 -0.117457 -0.363997 0.539510 0.130473 1.000000 0.833899
0.009617 0.285021 -0.614989 0.938556 0.644136 0.826374 -0.619397 -0.785352 0.254237 -0.399332 1.000000 1.273196
-0.288098 -0.702469 0.121408 -0.326247 -0.836112 0.874659 -0.729665 -0.121902 0.422125 0.445027 1.000000 1.136368
-0.901545 -0.365499 -0.481203 0.205075 0.984594 0.048947 -0.583358 0.606931 0.604036 -0.492862 1.000000 1.005414
0.210730 -0.917625 0.896096 -0.342478 -0.993629 -0.341248 -0.323568 -0.964056 0.757962 -0.570282 1.000000 0.618418
0.183422 0.202446 0.153796 0.810848 0.536139 -0.880165 0.289003 0.123572 -0.435339 -0.596302 1.000000 0.778652
-0.172379 -0.867527 -0.786866 -0.782323 -0.918696 0.499007 0.160451 0.895572 0.505996 0.153865 1.000000 1.190974
-0.403554 -0.662702 -0.427318 -0.309569 -0.125243 0.275646 -0.583115 -0.007318 -0.482951 0.359878 1.000000 0.661503
