# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.461366 0.007956 0.457358 0.007849 0.455083 0.000414 0.451228 0.000406
1.000000 0.435440 0.006422 0.431825 0.006301 0.448711 0.001344 0.444959 0.001327
2.000000 0.410436 0.005131 0.407272 0.005010 0.438221 0.003040 0.434669 0.003001
3.000000 0.381935 0.004813 0.379348 0.004739 0.422682 0.004286 0.419530 0.004215
4.000000 0.349519 0.007014 0.347636 0.007069 0.408964 0.003436 0.406495 0.003511
5.000000 0.312723 0.010743 0.311534 0.010898 0.400764 0.003568 0.398964 0.003719
6.000000 0.269839 0.012393 0.269125 0.012502 0.386339 0.006004 0.384667 0.006102
7.000000 0.227885 0.013013 0.227367 0.012929 0.370892 0.006707 0.369022 0.006782
8.000000 0.200942 0.014255 0.200386 0.014105 0.359467 0.007386 0.357370 0.007451
9.000000 0.183851 0.013668 0.183308 0.013540 0.348407 0.008681 0.346221 0.008777
10.000000 0.164736 0.012295 0.164589 0.012301 0.336367 0.010534 0.334240 0.010678
11.000000 0.145775 0.010269 0.146037 0.010423 0.326108 0.011006 0.324023 0.011105
12.000000 0.129284 0.008592 0.129687 0.008759 0.318742 0.009905 0.316488 0.009958
13.000000 0.116917 0.006744 0.117266 0.006798 0.312527 0.007862 0.310156 0.007877
14.000000 0.108760 0.004641 0.108971 0.004627 0.305914 0.007731 0.303874 0.007953
15.000000 0.102931 0.003577 0.103008 0.003621 0.298423 0.008920 0.296756 0.009305
16.000000 0.097784 0.004097 0.097783 0.004286 0.289303 0.009495 0.287673 0.009667
17.000000 0.092897 0.004908 0.092855 0.005197 0.281560 0.008649 0.279846 0.008593
18.000000 0.087906 0.004959 0.087832 0.005212 0.275804 0.007180 0.274090 0.007020
19.000000 0.082652 0.004375 0.082557 0.004536 0.271719 0.005881 0.270064 0.005729
20.000000 0.077558 0.003576 0.077453 0.003723 0.268944 0.004497 0.267320 0.004372
21.000000 0.073002 0.002927 0.072896 0.003094 0.266669 0.003643 0.265025 0.003524
22.000000 0.068941 0.002659 0.068848 0.002756 0.264560 0.003202 0.262892 0.003116
23.000000 0.065209 0.002430 0.065137 0.002445 0.262872 0.002675 0.261228 0.002657
24.000000 0.061886 0.002039 0.061829 0.002021 0.261832 0.002010 0.260271 0.002017
25.000000 0.059090 0.001927 0.059039 0.001884 0.261149 0.001372 0.259678 0.001324
26.000000 0.056635 0.002106 0.056579 0.002032 0.260302 0.001163 0.258861 0.001075
27.000000 0.054267 0.002164 0.054198 0.002065 0.259303 0.001261 0.257835 0.001242
28.000000 0.051994 0.001999 0.051906 0.001904 0.258403 0.001201 0.256913 0.001268
29.000000 0.049966 0.001726 0.049861 0.001677 0.257759 0.000898 0.256305 0.001012
30.000000 0.048204 0.001454 0.048094 0.001464 0.257268 0.000686 0.255912 0.000794
31.000000 0.046595 0.001285 0.046497 0.001327 0.256794 0.000685 0.255554 0.000794
32.000000 0.045052 0.001247 0.044977 0.001292 0.256242 0.000675 0.255076 0.000832
33.000000 0.043572 0.001300 0.043526 0.001332 0.255621 0.000578 0.254465 0.000733
34.000000 0.042169 0.001350 0.042149 0.001365 0.255011 0.000501 0.253827 0.000600
35.000000 0.040823 0.001339 0.040826 0.001335 0.254492 0.000461 0.253281 0.000538
36.000000 0.039520 0.001309 0.039540 0.001289 0.254126 0.000449 0.252908 0.000509
37.000000 0.038266 0.001279 0.038300 0.001250 0.253879 0.000461 0.252672 0.000482
38.000000 0.037072 0.001214 0.037115 0.001180 0.253617 0.000421 0.252421 0.000421
39.000000 0.035957 0.001129 0.036005 0.001092 0.253291 0.000406 0.252099 0.000379
40.000000 0.034936 0.001100 0.034983 0.001059 0.252995 0.000410 0.251810 0.000357
41.000000 0.033996 0.001139 0.034038 0.001093 0.252796 0.000392 0.251634 0.000338
42.000000 0.033093 0.001186 0.033127 0.001133 0.252653 0.000400 0.251527 0.000344
43.000000 0.032190 0.001212 0.032220 0.001150 0.252488 0.000391 0.251395 0.000336
44.000000 0.031296 0.001246 0.031327 0.001176 0.252272 0.000370 0.251196 0.000323
45.000000 0.030438 0.001300 0.030476 0.001229 0.252028 0.000365 0.250961 0.000330
46.000000 0.029639 0.001354 0.029690 0.001291 0.251788 0.000369 0.250738 0.000341
47.000000 0.028892 0.001405 0.028960 0.001353 0.251599 0.000354 0.250584 0.000322
48.000000 0.028162 0.001461 0.028249 0.001421 0.251462 0.000326 0.250492 0.000293
49.000000 0.027406 0.001521 0.027515 0.001490 0.251304 0.000308 0.250373 0.000275
50.000000 0.026623 0.001574 0.026752 0.001550 0.251124 0.000317 0.250221 0.000282
