# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.959475 -0.749594 -0.274512 -0.727361 -0.770046 0.350323 0.546119 0.934298 0.288506 0.661718 1.000000 0.979649
-0.785487 -0.335551 -0.398947 0.111506 0.447623 0.747556 0.650660 0.720715 0.827356 -0.126033 1.000000 1.412466
0.968114 -0.756034 -0.160017 0.930999 -0.687176 -0.195555 0.790667 -0.470301 0.201699 -0.800385 1.000000 1.190418
-0.971565 0.483966 -0.828269 -0.348767 -0.017878 -0.033757 -0.526224 0.222804 0.349387 0.298795 1.000000 1.089381
0.307559 -0.857350 0.693501 0.905276 -0.958944 0.666471 0.889564 0.710091 -0.885784 0.245726 1.000000 0.506957
0.871916 0.797041 0.682010 0.261199 0.003850 -0.454407 0.076905 -0.249576 0.145779 -0.383043 1.000000 0.910549
-0.647598 0.671117 -0.900948 -0.427547 0.276093 0.970487 0.270295 -0.644214 0.015971 -0.488971 1.000000 1.075440
-0.222824 -0.294654 -0.686457 0.202887 0.600178 0.200300 -0.599297 -0.853889 0.252028 0.098867 1.000000 0.963360
0.674065 -0.460203 0.141809 0.408995 0.289529 0.508107 0.908970 0.564250 0.036611 0.704618 1.000000 0.564091
-0.946202 0.838907 0.029260 -0.409207 0.302308 -0.430578 0.477554 0.383980 0.056492 0.893755 1.000000 0.813986
0.661922 0.950130 0.282699 0.003171 -0.721829 0.177625 -0.585960 0.712056 0.543911 -0.028478 1.000000 0.961268
0.641331 -0.261649 0.751794 0.445426 -0.925141 -0.392174 0.509045 0.000465 0.746872 0.310673 1.000000 1.467280
-0.488554 -0.033287 -0.610464 0.025339 0.107088 -0.768549 0.724014 0.991928 -0.616289 -0.215143 1.000000 0.852410
-0.920659 0.481352 0.402603 -0.590824 0.939131 -0.952212 -0.656793 -0.398442 -0.996476 -0.160160 1.000000 1.253163
0.943712 0.132587 -0.296576 0.803894 -0.357931 0.789278 -0.059851 -0.766058 0.040450 -0.322488 1.000000 1.077520
