# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 amplitude sigma
-0.910302 -0.128826 0.253598 0.211644 0.813780 0.503026 -0.379303 0.154164 -0.049492 0.650422 0.460167 0.581374 0.379820 0.862824 0.939685 -0.004456 -0.060068 -0.861849 1.000000 1.345361
-0.234622 0.130423 0.800834 -0.934470 0.280398 -0.263962 0.355697 0.074502 -0.391687 -0.463178 -0.062205 0.186762 -0.736738 -0.554876 0.072342 -0.260835 -0.379144 0.489336 1.000000 1.118864
-0.735167 0.574461 0.888231 -0.770932 -0.043840 -0.960526 -0.004602 0.097703 -0.146611 -0.906611 -0.860418 0.274284 -0.270537 0.370693 0.644467 -0.275561 -0.363756 0.173584 1.000000 0.764607
0.136687 0.709236 0.853485 0.559653 -0.032352 -0.060533 0.665349 -0.514334 0.863144 0.256437 -0.828192 0.728593 -0.440709 -0.861658 -0.761188 -0.367960 -0.537422 -0.036729 1.000000 0.754791
-0.341455 0.912582 0.221555 -0.125518 0.894573 -0.839665 0.514686 0.246771 0.336189 0.838226 -0.683842 -0.156125 0.372852 -0.711026 -0.717978 0.460578 -0.499956 -0.585133 1.000000 1.384410
0.042069 -0.966983 -0.628736 0.532286 0.038940 0.263055 -0.424941 -0.067133 -0.797150 0.029298 -0.968332 0.619841 -0.238436 -0.331848 -0.611675 -0.093541 -0.912254 -0.479456 1.000000 1.062943
0.662206 0.044011 0.654615 0.081552 -0.692545 -0.194397 -0.056167 -0.363361 -0.299094 -0.492971 -0.474764 0.622956 0.184373 -0.389663 -0.130369 -0.211649 0.034735 -0.673418 1.000000 1.219709
0.192045 0.485878 0.013070 -0.498467 0.531253 0.901807 0.615423 0.836426 0.869025 -0.407046 0.059808 -0.357494 0.393468 0.246206 -0.284463 0.127943 -0.243494 -0.860389 1.000000 0.903888
-0.815924 0.110879 0.681103 0.496594 -0.093976 -0.720078 0.399760 0.250681 -0.948178 0.128773 -0.205465 0.398041 -0.374181 0.344017 0.271051 -0.990905 0.964462 -0.971612 1.000000 1.377892
-0.432549 0.054586 0.474023 -0.640475 0.570272 -0.275777 0.328932 0.853384 0.569767 0.340852 0.909070 -0.887419 0.301798 -0.911371 0.809319 0.528632 -0.858861 0.386093 1.000000 1.303896
0.067136 -0.755622 0.118738 -0.605015 0.787217 -0.179910 -0.625860 -0.739140 -0.377555 -0.763000 -0.710072 0.501472 0.740465 0.362882 -0.324400 0.302459 -0.284572 -0.812312 1.000000 1.427935
-0.891006 -0.938770 0.168628 -0.731862 -0.472834 -0.175638 0.235882 -0.662099 -0.124103 0.352430 0.703979 0.835779 0.856787 0.417330 0.373352 -0.579385 -0.413032 0.094932 1.000000 0.681409
-0.281552 -0.835171 -0.754320 -0.136100 0.032413 -0.010958 -0.187818 -0.515556 -0.575588 -0.455075 -0.120942 -0.474513 0.662187 -0.827832 0.935653 -0.724955 -0.285456 -0.247760 1.000000 1.120199
0.970433 0.433568 -0.270233 -0.581432 -0.563644 0.738297 -0.352969 -0.034842 0.561248 0.320884 -0.193828 0.011911 0.819616 -0.451658 -0.728808 -0.031851 0.297828 0.192612 1.000000 0.591489
0.038767 -0.139819 -0.479739 -0.450672 -0.636720 -0.846836 -0.685109 0.386498 0.745248 0.663174 -0.034045 0.799108 -0.584553 -0.833761 -0.760432 0.723243 -0.521494 0.634634 1.000000 1.378457
