# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.635363 -0.889542 -0.051720 -0.756981 0.554203 -0.426155 -0.396755 -0.692316 0.831638 0.571285 1.000000 1.016937
-0.530681 0.477393 -0.652439 0.324596 -0.438868 -0.653411 -0.533322 -0.040883 0.102191 -0.772149 1.000000 1.299424
-0.078560 0.451257 -0.927645 0.264997 -0.156574 0.677569 -0.125234 0.623627 0.543960 0.660829 1.000000 1.430799
0.632961 -0.141709 0.159086 0.384423 0.780469 -0.984009 0.367109 -0.052129 0.840375 -0.628515 1.000000 1.135578
0.117215 -0.498211 0.786764 0.944946 -0.719101 0.199349 0.062222 -0.151868 0.139181 -0.046035 1.000000 1.202493
0.349009 -0.501170 -0.065410 -0.372146 0.869243 -0.848384 -0.931872 0.111325 0.061432 -0.594638 1.000000 0.932691
0.055980 -0.364459 -0.820140 -0.216688 0.968641 0.057509 -0.551747 0.060061 -0.874785 0.779737 1.000000 0.712157
0.878792 0.377344 0.678303 -0.084534 0.176694 -0.216808 0.040141 -0.598147 0.975171 0.579516 1.000000 0.545465
0.582133 -0.399498 -0.897817 0.239292 0.503401 -0.383121 -0.198951 -0.882285 -0.317816 -0.389186 1.000000 1.420195
0.540171 -0.565996 0.209150 0.750425 -0.420283 0.174900 0.413156 -0.918712 0.906271 -0.930839 1.000000 0.884953
0.367305 0.419669 -0.451523 0.289870 -0.656545 -0.855062 0.799488 -0.323755 0.708814 0.507226 1.000000 0.994213
-0.831406 0.493873 -0.060725 0.501439 -0.645964 0.729621 -0.493194 0.496498 -0.989912 -0.265836 1.000000 0.959022
-0.715898 0.367220 -0.231728 0.862349 0.815803 0.515886 0.552235 0.682186 -0.193619 0.023101 1.000000 0.741069
0.606123 0.830824 0.078211 0.654527 0.214232 -0.713685 -0.906642 -0.540262 -0.441564 -0.008826 1.000000 0.960016
-0.600764 -0.306968 0.347073 0.967210 0.863727 0.983292 -0.120400 0.251211 0.991095 0.604537 1.000000 0.891723
