# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.349440 0.014962 0.349791 0.014881 0.340629 0.003975 0.340716 0.003931
1.000000 0.177651 0.011910 0.177798 0.011783 0.190773 0.017901 0.190961 0.017820
2.000000 0.060868 0.025091 0.061291 0.025017 0.080376 0.024310 0.080722 0.024383
3.000000 0.157583 0.040297 0.156687 0.038992 0.087984 0.033662 0.087857 0.033438
4.000000 0.043790 0.016637 0.043824 0.016490 0.040491 0.014512 0.040362 0.014283
5.000000 0.036933 0.007292 0.036870 0.007250 0.023679 0.011848 0.023730 0.011814
6.000000 0.059654 0.015201 0.059654 0.015178 0.031129 0.009132 0.031245 0.009100
7.000000 0.059858 0.013911 0.059811 0.013942 0.034802 0.006257 0.034868 0.006196
8.000000 0.043916 0.010545 0.043835 0.010617 0.024666 0.008346 0.024670 0.008297
9.000000 0.026094 0.006908 0.026094 0.006955 0.010215 0.006255 0.010203 0.006218
10.000000 0.017726 0.002524 0.017916 0.002472 0.007438 0.003669 0.007403 0.003641
11.000000 0.019052 0.005583 0.019297 0.005578 0.013055 0.003773 0.012992 0.003743
12.000000 0.021738 0.005768 0.021880 0.005789 0.015427 0.003896 0.015356 0.003849
13.000000 0.017839 0.005205 0.017959 0.005255 0.013001 0.005074 0.012938 0.005019
14.000000 0.011258 0.004425 0.011390 0.004497 0.009302 0.004430 0.009270 0.004378
15.000000 0.008530 0.002321 0.008631 0.002367 0.006132 0.002979 0.006139 0.002961
16.000000 0.009285 0.002900 0.009333 0.002947 0.004951 0.001342 0.004974 0.001324
17.000000 0.011180 0.002797 0.011200 0.002800 0.005313 0.002118 0.005330 0.002098
18.000000 0.012066 0.001865 0.012093 0.001851 0.005780 0.002253 0.005792 0.002250
19.000000 0.010628 0.002590 0.010681 0.002611 0.005590 0.001870 0.005604 0.001886
20.000000 0.008126 0.002738 0.008190 0.002756 0.004454 0.001985 0.004469 0.002000
21.000000 0.005977 0.001937 0.006027 0.001961 0.003536 0.001615 0.003546 0.001618
