# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.642940 0.241662 0.144446 0.976139 -0.953030 0.119973 0.369043 0.787626 1.000000 1.430557
0.401182 -0.635170 0.401170 0.844350 -0.598193 -0.728709 0.344227 -0.722642 1.000000 0.881203
0.598396 -0.159293 -0.507644 -0.077726 -0.596752 -0.156931 0.317988 0.477956 1.000000 1.165347
-0.657638 -0.819493 -0.111832 0.189995 0.657789 -0.572101 0.112841 -0.019622 1.000000 1.499155
-0.552690 0.868132 0.052830 -0.818446 -0.844735 0.473381 0.382777 0.329597 1.000000 1.393223
-0.522340 -0.621791 0.163586 0.046878 0.141152 0.763135 0.751997 0.608809 1.000000 1.269079
0.061997 -0.864846 0.217753 -0.482841 0.145986 0.694813 0.635442 0.455541 1.000000 0.885843
0.885004 -0.660760 0.688992 0.695828 0.706757 0.759549 0.524296 -0.041692 1.000000 1.108666
-0.707807 0.009627 -0.402682 -0.556762 0.285032 0.501216 -0.543853 0.139005 1.000000 0.762282
-0.741644 0.664390 -0.005107 -0.410946 -0.750032 0.349934 -0.869057 0.544066 1.000000 0.990967
0.843841 0.562765 0.148885 0.009925 0.362046 -0.120469 -0.481058 0.316795 1.000000 0.755129
0.770437 0.082462 0.494019 0.345024 0.591140 -0.499836 -0.496511 -0.582941 1.000000 0.738806
-0.618228 -0.639907 -0.441064 0.473429 0.207061 -0.497268 -0.599146 -0.470750 1.000000 1.399945
-0.643662 -0.816314 -0.363760 -0.114848 -0.652778 -0.476311 0.302180 0.832008 1.000000 1.135290
0.202291 -0.790149 0.148534 0.152327 0.108458 -0.652134 -0.959136 0.248678 1.000000 0.658443
0.900162 0.871899 -0.502480 0.055277 0.247203 -0.864500 -0.130172 0.126821 1.000000 0.674896
0.458181 -0.227989 0.472265 -0.200273 0.531032 0.144146 0.559892 0.376239 1.000000 1.129927
0.679317 0.164854 -0.217369 0.267646 0.687197 0.209356 0.582401 0.081190 1.000000 0.745378
0.036342 0.353200 0.647331 0.749463 -0.328361 0.683781 0.174663 -0.525399 1.000000 1.479092
-0.464034 -0.650383 -0.057780 0.551080 0.983907 -0.349994 -0.975820 0.068590 1.000000 1.044773
0.454533 0.644540 0.499147 0.465399 0.757342 0.720972 0.427392 -0.589021 1.000000 1.369900
-0.245410 -0.557990 0.578853 0.745129 -0.147406 0.551170 -0.810276 0.949849 1.000000 1.057192
0.398587 0.431937 -0.785636 -0.732191 -0.800665 -0.784724 -0.597337 0.096725 1.000000 0.810564
-0.144672 -0.383918 0.237293 -0.689963 0.374242 -0.878187 0.067950 0.042045 1.000000 0.915642
-0.845550 0.595995 0.414225 0.894924 -0.465598 -0.619761 0.958617 0.894374 1.000000 1.151062
0.868791 -0.916034 0.796422 0.787605 0.546547 0.011533 -0.734885 -0.273899 1.000000 1.425208
-0.345845 0.808039 0.449858 0.363916 0.481009 -0.774472 -0.220275 0.358979 1.000000 0.507828
-0.307500 -0.555400 0.567407 0.655720 -0.666604 -0.434393 0.080636 -0.229049 1.000000 1.419964
0.413801 0.643453 -0.803176 -0.165491 0.777756 0.825202 0.801367 -0.916692 1.000000 0.552402
-0.532298 -0.550124 -0.119107 0.838397 0.171353 0.758152 0.517237 0.685665 1.000000 1.151855
-0.542525 -0.417249 0.356066 -0.251594 -0.234827 -0.051987 0.590517 -0.266766 1.000000 1.064413
0.866406 0.429194 0.245452 -0.272644 -0.149919 0.606081 0.543525 0.277710 1.000000 1.029080
0.314994 -0.933879 -0.615737 -0.482911 -0.120678 0.327700 0.145419 0.331731 1.000000 1.127494
-0.411436 -0.072589 -0.425934 0.729960 0.046952 0.660391 0.566331 0.622074 1.000000 0.620450
