# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.199588 -0.619433 -0.798475 0.799371 -0.488034 -0.246134 0.870087 0.817902 -0.384053 -0.346334 1.000000 1.191987
-0.302917 0.213128 0.009705 -0.787737 -0.438103 0.629618 0.205539 -0.776074 -0.454204 -0.867642 1.000000 0.985035
0.028389 -0.549563 0.750102 0.263546 -0.071029 0.640305 0.509080 -0.738427 -0.349839 0.813570 1.000000 0.529139
0.243937 -0.395553 -0.373390 -0.980698 0.566298 -0.925277 -0.729524 -0.850201 -0.201224 0.304467 1.000000 1.069966
0.750710 0.845393 0.010043 -0.549986 -0.053935 0.312087 0.209563 0.596485 0.436136 -0.658852 1.000000 1.346304
0.166198 0.902281 -0.725733 0.261420 0.247068 -0.100071 0.029117 -0.048825 0.737155 -0.121781 1.000000 1.492168
0.429158 -0.511792 0.203798 0.486641 0.290753 0.242161 0.962933 -0.247533 0.531248 -0.069016 1.000000 0.694407
-0.383507 -0.512016 -0.121985 -0.465213 0.342091 0.539114 -0.398585 0.879275 0.790894 -0.397857 1.000000 1.009139
0.106250 -0.508069 -0.312845 0.028163 -0.979151 -0.438215 0.770321 -0.969429 0.789348 -0.985890 1.000000 0.573250
0.707864 -0.681957 0.085301 0.646025 0.143788 -0.006884 -0.150226 -0.412294 0.585785 -0.646920 1.000000 0.648502
0.341595 0.148251 0.189314 -0.310835 -0.552323 -0.857263 -0.062338 -0.819086 -0.972027 0.552289 1.000000 0.940576
0.028056 0.092110 0.939505 0.414256 -0.346138 0.698769 -0.063739 -0.088731 0.976005 0.880857 1.000000 1.095663
0.196601 -0.201231 0.619759 0.079452 -0.340564 0.785975 0.756724 0.768488 0.399904 -0.853915 1.000000 1.440673
0.241130 0.686705 -0.619276 0.402726 0.279721 -0.266433 -0.721117 -0.836297 -0.600457 -0.147302 1.000000 0.991672
-0.136675 -0.067135 -0.699837 -0.495084 -0.361755 -0.514381 0.975671 0.129876 0.049740 -0.373671 1.000000 0.995189
