# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.171316 0.020984 0.169570 0.020815 0.160732 0.004329 0.159035 0.004306
1.000000 0.116011 0.014632 0.114386 0.014430 0.128803 0.005343 0.127281 0.005322
2.000000 0.079445 0.007699 0.077948 0.007502 0.097522 0.006451 0.096281 0.006417
3.000000 0.082369 0.008771 0.080900 0.008873 0.102480 0.006904 0.101612 0.007011
4.000000 0.066103 0.006284 0.064689 0.006260 0.093548 0.004730 0.092588 0.004777
5.000000 0.053053 0.004983 0.051700 0.004871 0.082703 0.002239 0.081569 0.002326
6.000000 0.053035 0.003539 0.051706 0.003395 0.084088 0.003122 0.082867 0.003220
7.000000 0.053233 0.004406 0.051991 0.004162 0.085451 0.002446 0.084199 0.002505
8.000000 0.048357 0.004414 0.047297 0.004218 0.081979 0.002564 0.080705 0.002585
9.000000 0.041681 0.003580 0.040815 0.003525 0.077842 0.001653 0.076507 0.001636
10.000000 0.037143 0.003083 0.036421 0.003089 0.077082 0.001588 0.075635 0.001456
11.000000 0.035321 0.002641 0.034661 0.002673 0.077893 0.001320 0.076332 0.001379
12.000000 0.034216 0.002631 0.033539 0.002638 0.076516 0.002261 0.074908 0.002346
13.000000 0.032537 0.002497 0.031804 0.002457 0.074053 0.001225 0.072465 0.001273
14.000000 0.030362 0.002177 0.029589 0.002108 0.072983 0.000971 0.071438 0.000947
15.000000 0.028378 0.002287 0.027596 0.002198 0.072965 0.001251 0.071465 0.001226
16.000000 0.027013 0.002435 0.026239 0.002339 0.072724 0.001727 0.071266 0.001695
17.000000 0.025959 0.002346 0.025204 0.002250 0.071860 0.001779 0.070443 0.001724
18.000000 0.024589 0.002251 0.023881 0.002158 0.070738 0.001273 0.069360 0.001188
19.000000 0.022774 0.002302 0.022147 0.002201 0.069874 0.000884 0.068531 0.000795
20.000000 0.020983 0.002349 0.020448 0.002230 0.069432 0.001143 0.068113 0.001088
21.000000 0.019487 0.002284 0.019031 0.002157 0.068958 0.001428 0.067650 0.001356
22.000000 0.018142 0.002163 0.017758 0.002055 0.068108 0.001343 0.066803 0.001283
23.000000 0.016941 0.001998 0.016627 0.001913 0.067251 0.001029 0.065939 0.001015
24.000000 0.015935 0.001768 0.015687 0.001693 0.066824 0.000877 0.065498 0.000884
25.000000 0.014936 0.001445 0.014742 0.001379 0.066693 0.000863 0.065350 0.000882
26.000000 0.013879 0.001213 0.013730 0.001151 0.066474 0.000797 0.065117 0.000857
27.000000 0.013023 0.001134 0.012913 0.001067 0.066110 0.000650 0.064742 0.000726
28.000000 0.012521 0.001012 0.012446 0.000943 0.065789 0.000519 0.064411 0.000553
29.000000 0.012132 0.000912 0.012084 0.000870 0.065602 0.000578 0.064216 0.000567
30.000000 0.011571 0.000953 0.011538 0.000939 0.065540 0.000596 0.064148 0.000554
