# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.208941 -0.411946 0.247444 -0.289642 -0.036075 0.414925 -0.667436 0.865863 0.036822 -0.952168 1.000000 0.505413
-0.112585 -0.149540 0.889122 0.826044 0.286565 0.550300 0.433057 -0.233556 -0.315158 -0.146882 1.000000 0.933191
0.151748 0.899494 0.073679 0.289584 0.730450 -0.652635 0.792676 -0.352941 -0.816126 0.143772 1.000000 0.747331
-0.433429 -0.234587 -0.705039 0.000823 -0.583849 0.376281 -0.987042 -0.625084 0.106846 0.487048 1.000000 1.011629
0.916374 -0.676346 -0.967924 -0.824437 0.673122 -0.304056 0.362485 0.141052 0.869051 -0.877182 1.000000 1.251991
0.794879 -0.263191 0.839751 -0.913102 -0.159322 -0.030863 -0.185227 0.569985 -0.642501 -0.383963 1.000000 0.848116
-0.484322 0.052086 -0.317416 -0.454291 0.607940 -0.149384 -0.699046 0.575830 0.750018 0.145238 1.000000 0.781839
-0.324854 -0.526332 0.660472 0.835611 -0.065421 -0.278468 -0.503126 -0.226365 -0.935604 -0.427272 1.000000 1.396955
-0.021338 0.031522 0.447678 0.765974 0.743674 0.527871 -0.007181 -0.807055 0.319673 0.579734 1.000000 1.208051
0.191329 -0.123253 0.883980 -0.112755 -0.422336 -0.377120 -0.929582 -0.895343 -0.760577 -0.486370 1.000000 1.403203
-0.588976 -0.400854 0.246207 0.038042 0.635935 -0.864873 -0.201649 0.319571 -0.671229 -0.876793 1.000000 0.950829
-0.406704 -0.500342 -0.910212 -0.266392 0.327024 -0.251584 -0.794865 -0.930445 -0.173170 -0.391407 1.000000 0.630989
0.154277 -0.489302 -0.824652 -0.883550 0.330308 0.401685 0.124351 0.438083 -0.172482 0.241711 1.000000 0.508662
0.055595 0.247356 -0.482621 0.026946 0.651634 0.341089 -0.099492 0.860379 0.626417 -0.361865 1.000000 1.402537
-0.007821 0.558777 0.023611 0.421285 -0.099941 0.950304 0.646366 -0.564797 -0.031897 0.655849 1.000000 1.370622
-0.513459 -0.535205 -0.227351 -0.698641 0.253272 0.668621 0.474483 -0.570594 0.687958 0.383415 1.000000 0.529183
-0.000183 -0.821136 0.252604 0.097614 -0.586473 0.124380 -0.449321 0.099844 -0.412477 0.452457 1.000000 0.873237
0.147641 0.209290 -0.372035 -0.492184 -0.261131 0.919857 -0.984851 -0.679304 0.474491 0.461054 1.000000 0.931728
0.494861 0.060217 -0.667752 -0.508375 0.898263 -0.187490 0.600496 -0.984220 0.123323 0.841361 1.000000 0.852114
0.657810 -0.845208 0.936184 -0.074450 -0.194604 -0.623967 0.209777 -0.830294 0.128893 0.641606 1.000000 1.103783
-0.218908 -0.745535 -0.928888 -0.805492 0.944060 -0.401821 0.094412 -0.805711 0.657059 0.867015 1.000000 0.741377
-0.693325 -0.136431 -0.138049 0.281696 -0.347983 0.840412 0.701538 0.550804 0.691826 0.905367 1.000000 0.656518
0.299611 0.864183 -0.260572 -0.999768 0.587063 -0.853886 0.208591 0.358685 -0.024518 0.413822 1.000000 0.911883
-0.223256 -0.023222 0.512674 -0.257310 -0.188639 0.082439 0.663167 -0.566059 0.588189 -0.460201 1.000000 0.822945
-0.849795 0.335110 0.597120 0.449997 0.775759 -0.943555 -0.075172 -0.652231 -0.605804 0.397628 1.000000 0.568794
-0.551851 0.810514 0.317576 -0.427243 0.237818 -0.700793 0.944789 0.182372 -0.514364 0.090637 1.000000 0.515089
-0.404102 -0.112536 0.394183 -0.401930 0.207925 -0.645674 0.388302 0.448823 -0.294925 -0.217722 1.000000 1.100037
0.725112 0.577148 -0.264196 0.691479 0.755421 -0.859080 -0.201413 0.435287 0.945442 -0.951224 1.000000 1.145359
-0.871991 -0.677749 -0.554008 0.343487 -0.989853 -0.465340 -0.074445 0.584081 0.536634 -0.513763 1.000000 0.980689
0.876241 0.746150 0.520628 0.950828 0.851906 -0.706811 -0.625788 0.130122 0.075008 0.083531 1.000000 1.147420
-0.426673 -0.089745 -0.779893 0.385145 0.516242 -0.066251 -0.297327 0.089293 -0.699002 -0.959601 1.000000 1.123984
-0.505774 -0.655827 0.394384 -0.529186 0.698666 0.077884 -0.206002 0.220747 0.110036 -0.285020 1.000000 1.278973
-0.328796 -0.620277 0.126776 -0.069475 -0.993083 -0.342192 -0.057721 -0.337027 0.094271 -0.272792 1.000000 0.772202
-0.884363 -0.434168 0.868852 0.603758 0.744298 0.945103 0.538371 0.518925 0.497765 0.229628 1.000000 1.331200
-0.113870 0.613054 0.529321 -0.658122 -0.740645 0.497624 -0.611397 0.837682 0.208150 0.990731 1.000000 1.439764
-0.398609 0.676067 0.103629 0.689280 -0.935525 -0.960018 0.835011 -0.011847 -0.214303 0.575184 1.000000 0.766614
0.825521 -0.436040 -0.298627 0.575648 0.703137 0.485994 -0.503428 -0.422361 0.090849 -0.810215 1.000000 1.202115
-0.676639 -0.194265 0.207162 -0.206882 -0.685396 0.670229 0.402336 -0.657925 0.738117 -0.059617 1.000000 1.106897
0.708885 0.161358 -0.925286 -0.101851 -0.008826 -0.152661 0.514459 -0.597466 0.267288 0.132450 1.000000 1.322831
-0.475484 -0.223709 -0.841799 -0.904351 -0.195252 0.297439 -0.904841 0.917554 0.834380 -0.772899 1.000000 0.977683
0.297192 0.999399 -0.344290 -0.016381 -0.114456 0.468610 0.157490 0.370388 -0.048063 0.692899 1.000000 0.723703
-0.842497 -0.255853 -0.481922 -0.887110 0.289189 0.847378 0.815629 -0.972978 0.682072 -0.317863 1.000000 1.385621
-0.169859 -0.777604 0.877939 -0.532514 -0.045468 0.633896 -0.392991 0.759219 0.399427 0.472814 1.000000 0.934028
0.771211 -0.211302 -0.804446 -0.118003 -0.644886 0.379817 -0.699170 -0.331775 0.793252 -0.886425 1.000000 0.913638
0.383564 -0.072545 0.876948 -0.524785 0.492816 0.582355 0.575245 -0.594195 -0.738274 -0.411940 1.000000 1.350428
0.018300 0.100160 -0.940241 0.865493 0.175588 -0.747686 0.696826 0.241357 -0.856618 -0.971089 1.000000 0.999003
0.999327 0.729301 -0.064727 -0.752860 -0.175598 0.635219 0.219101 0.719873 0.579057 -0.623663 1.000000 1.303369
0.100212 0.804449 -0.694580 -0.514316 0.958016 0.943585 0.426476 0.126588 -0.496608 0.888216 1.000000 0.703347
-0.784074 -0.605712 -0.717451 0.501032 -0.708383 -0.026835 -0.426921 -0.358395 0.479046 -0.587700 1.000000 1.449031
-0.134819 0.208328 0.865301 -0.894571 -0.774411 -0.627507 0.318721 -0.820627 -0.723255 0.422409 1.000000 0.898115
-0.078906 -0.028502 -0.766720 -0.720891 -0.682547 -0.743362 -0.345988 -0.472984 0.694461 -0.185598 1.000000 1.322894
-0.077498 -0.958319 0.125241 -0.472859 0.944441 -0.271089 0.742678 -0.243573 0.852749 -0.214636 1.000000 1.298179
0.028970 0.073720 0.916029 0.931087 -0.650525 0.342608 -0.515113 0.580449 0.848754 0.220497 1.000000 0.714173
-0.913850 -0.599435 -0.809098 -0.352878 -0.498271 0.710599 0.570514 0.618098 0.122659 0.729885 1.000000 0.681591
0.560317 0.107388 0.051175 0.413791 0.361407 -0.103549 -0.212689 -0.850642 -0.905096 0.745479 1.000000 0.816312
0.102201 0.778770 -0.735598 -0.429114 -0.442402 0.832694 -0.116050 0.095056 0.712380 0.764779 1.000000 0.553697
-0.804244 0.456099 0.206864 0.830593 -0.695945 -0.932899 -0.460222 0.079469 0.383243 0.851158 1.000000 0.938351
0.330454 -0.371709 0.156785 -0.925867 0.680491 0.636056 0.841546 -0.745506 -0.756446 0.636880 1.000000 1.374202
0.340059 0.850943 0.008471 0.613841 -0.598106 0.678291 0.466461 0.153048 0.273046 -0.660504 1.000000 0.608494
0.596581 0.234515 0.124680 0.703327 -0.259669 -0.991704 0.249832 0.267769 -0.667558 -0.895782 1.000000 1.030982
0.169263 0.897501 -0.223655 0.859737 0.887352 -0.621724 0.924792 -0.529621 0.789364 0.425125 1.000000 0.545727
0.112654 -0.400205 -0.817662 0.988373 0.401832 -0.840573 0.587216 -0.774426 -0.026001 -0.258916 1.000000 0.505742
0.485559 0.403149 0.565019 0.316898 -0.557244 0.454943 0.106653 -0.063222 0.534079 0.292065 1.000000 1.486540
-0.066517 0.173828 0.823360 -0.118001 0.688060 0.343622 0.991217 -0.528419 0.977138 -0.845133 1.000000 1.241922
-0.272301 -0.027542 -0.076226 0.462997 -0.511889 -0.665038 -0.102918 -0.594759 -0.058267 -0.294540 1.000000 1.483978
0.707788 -0.524376 0.533737 -0.035220 0.392788 0.342295 0.879855 0.745239 -0.515141 -0.776576 1.000000 1.479315
0.851823 0.284621 -0.532985 -0.097118 0.719477 -0.429134 0.781766 -0.564762 -0.973303 0.987872 1.000000 1.316981
-0.740562 0.882193 0.871617 0.496521 -0.527295 0.263056 0.105177 -0.285429 -0.940885 -0.444878 1.000000 0.945431
