# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
0.577812 0.333292 0.798612 0.231936 -0.639236 -0.721984 0.630053 -0.326619 1.000000 1.281368
0.657321 -0.419846 0.929457 -0.709424 0.745417 -0.964573 -0.940752 0.270153 1.000000 1.192829
0.992254 0.557571 0.944548 0.970885 -0.473884 -0.573659 -0.686393 0.749512 1.000000 1.469659
0.898663 -0.060077 -0.908299 -0.100131 -0.406286 0.333667 0.831699 -0.058195 1.000000 0.532401
-0.714586 -0.742546 -0.002913 -0.677970 -0.020058 -0.461272 0.276024 0.240883 1.000000 1.480062
0.715078 -0.328452 0.112886 -0.085413 -0.219198 0.096999 -0.719523 -0.866744 1.000000 0.798618
-0.542765 0.046488 -0.702585 0.991037 0.828312 -0.457510 -0.741219 0.581007 1.000000 1.464092
0.800849 0.833960 0.463798 -0.714800 -0.755115 -0.754041 -0.516072 0.642541 1.000000 1.282445
-0.444133 -0.186082 0.904380 0.916870 0.922184 0.779814 -0.768571 0.859395 1.000000 1.220082
0.042150 -0.634773 -0.519856 -0.319022 -0.906586 0.717472 -0.520192 -0.387356 1.000000 0.988243
0.454217 -0.127364 0.359034 0.469806 -0.309035 0.590544 0.642925 -0.192447 1.000000 1.333225
-0.066231 0.544743 0.944850 0.783482 -0.976667 0.431688 -0.531887 -0.981539 1.000000 0.821781
-0.485675 -0.146511 0.587403 -0.366366 -0.899293 0.222878 -0.673771 0.010105 1.000000 0.733976
0.319972 0.546765 -0.224433 0.244675 0.896665 0.265376 0.865014 -0.885178 1.000000 1.285332
-0.302493 -0.027757 0.394989 -0.304195 -0.442205 -0.246856 -0.654659 0.399911 1.000000 0.712788
