# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.020201 0.002091 0.020482 0.002127 0.015797 0.000125 0.016097 0.000130
1.000000 0.014207 0.000935 0.014418 0.000972 0.014492 0.000168 0.014737 0.000174
2.000000 0.012470 0.000569 0.012626 0.000571 0.013770 0.000140 0.013934 0.000133
3.000000 0.011479 0.000691 0.011602 0.000691 0.013336 0.000195 0.013461 0.000175
4.000000 0.010103 0.000580 0.010207 0.000571 0.012719 0.000165 0.012871 0.000159
5.000000 0.009157 0.000502 0.009251 0.000501 0.012212 0.000212 0.012374 0.000212
6.000000 0.008678 0.000474 0.008761 0.000476 0.011584 0.000238 0.011719 0.000246
7.000000 0.008319 0.000466 0.008392 0.000478 0.011083 0.000203 0.011181 0.000203
8.000000 0.007894 0.000440 0.007958 0.000455 0.010717 0.000174 0.010803 0.000169
9.000000 0.007450 0.000425 0.007510 0.000431 0.010463 0.000142 0.010546 0.000137
10.000000 0.007049 0.000400 0.007108 0.000395 0.010205 0.000175 0.010279 0.000178
11.000000 0.006695 0.000375 0.006754 0.000361 0.009958 0.000122 0.010032 0.000124
12.000000 0.006382 0.000385 0.006446 0.000363 0.009764 0.000136 0.009839 0.000129
13.000000 0.006096 0.000413 0.006168 0.000384 0.009591 0.000107 0.009663 0.000101
14.000000 0.005811 0.000422 0.005898 0.000388 0.009471 0.000083 0.009541 0.000082
15.000000 0.005516 0.000421 0.005619 0.000389 0.009366 0.000100 0.009441 0.000101
16.000000 0.005221 0.000398 0.005339 0.000372 0.009271 0.000102 0.009355 0.000098
17.000000 0.004939 0.000357 0.005068 0.000341 0.009163 0.000107 0.009255 0.000099
18.000000 0.004713 0.000324 0.004844 0.000321 0.009053 0.000112 0.009151 0.000100
19.000000 0.004530 0.000310 0.004663 0.000315 0.008962 0.000109 0.009065 0.000098
20.000000 0.004379 0.000287 0.004512 0.000295 0.008877 0.000102 0.008986 0.000092
21.000000 0.004237 0.000261 0.004366 0.000274 0.008785 0.000090 0.008899 0.000080
22.000000 0.004110 0.000240 0.004235 0.000248 0.008714 0.000079 0.008833 0.000070
23.000000 0.004000 0.000215 0.004116 0.000219 0.008697 0.000126 0.008817 0.000133
24.000000 0.003889 0.000204 0.004007 0.000206 0.008695 0.000159 0.008821 0.000177
25.000000 0.003787 0.000202 0.003902 0.000206 0.008615 0.000130 0.008740 0.000136
26.000000 0.003729 0.000223 0.003845 0.000227 0.008550 0.000136 0.008674 0.000135
27.000000 0.003686 0.000261 0.003798 0.000265 0.008512 0.000099 0.008638 0.000092
28.000000 0.003556 0.000237 0.003664 0.000244 0.008461 0.000113 0.008590 0.000109
29.000000 0.003477 0.000256 0.003583 0.000267 0.008427 0.000104 0.008560 0.000104
30.000000 0.003374 0.000252 0.003478 0.000263 0.008400 0.000117 0.008534 0.000119
31.000000 0.003298 0.000271 0.003402 0.000283 0.008357 0.000086 0.008492 0.000084
32.000000 0.003208 0.000308 0.003313 0.000321 0.008317 0.000085 0.008454 0.000080
33.000000 0.003133 0.000322 0.003241 0.000339 0.008291 0.000074 0.008428 0.000068
