# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.140049 -0.684358 -0.276424 0.481180 0.434497 -0.097317 0.383196 0.501851 0.983774 -0.615530 1.000000 0.790678
0.865510 0.131160 0.020408 0.678923 0.696135 -0.721426 0.973758 -0.440785 0.362288 -0.788619 1.000000 0.599277
0.355527 -0.825695 -0.399758 0.148905 -0.051348 -0.440380 -0.937171 -0.682392 -0.058027 -0.538693 1.000000 0.749007
0.102981 0.259974 0.813850 0.256163 0.121364 -0.438512 -0.313837 0.564262 0.877705 -0.920340 1.000000 0.896347
-0.950019 0.069261 -0.954807 0.060110 -0.240620 -0.990991 0.143185 0.638511 0.221716 -0.047231 1.000000 0.572394
0.596766 -0.624406 -0.203999 0.561227 0.372364 -0.982692 0.357602 -0.343050 0.391143 0.735674 1.000000 0.717645
-0.428888 -0.115107 -0.019834 0.097949 0.699563 -0.361353 0.289309 -0.920196 0.910977 -0.987740 1.000000 1.490484
0.434550 0.414188 -0.940818 -0.922208 0.422274 0.922598 0.093738 -0.336928 -0.734797 0.192841 1.000000 1.131038
-0.566031 -0.677615 -0.487583 -0.310776 0.656399 -0.529995 0.512336 -0.411665 -0.182058 -0.139878 1.000000 1.147354
-0.952121 0.590213 -0.180015 0.847504 0.906278 0.605689 -0.223988 -0.043431 0.651286 0.192677 1.000000 1.011369
0.684606 0.262493 -0.404583 0.640328 0.142302 -0.813762 -0.878269 0.932194 -0.009728 0.439856 1.000000 1.221250
0.111933 0.065406 -0.339633 0.841292 -0.853081 0.917335 -0.363637 0.455380 0.525334 0.727301 1.000000 0.561855
-0.056425 -0.234743 -0.620185 -0.847181 -0.466161 0.581714 0.547791 0.981112 0.096572 0.184443 1.000000 0.906937
-0.133061 -0.445148 -0.903461 -0.249464 -0.349864 -0.478128 0.399452 -0.526553 -0.812311 0.879741 1.000000 0.581953
-0.777108 -0.354617 -0.225372 -0.166128 -0.785716 -0.822159 0.584678 0.828408 0.140765 -0.619389 1.000000 0.719206
0.998960 -0.452911 0.070919 -0.830705 -0.117258 -0.133965 -0.235548 -0.151116 -0.390110 -0.066377 1.000000 1.318857
-0.372122 -0.877415 -0.004607 0.937142 -0.400588 0.692702 -0.308607 0.069290 -0.360455 0.442641 1.000000 0.597454
-0.541840 0.572849 0.804488 0.567737 0.236080 0.099614 -0.054112 0.581611 -0.362861 0.448355 1.000000 1.153425
0.005286 0.029853 0.648820 -0.686303 0.196720 0.045324 0.491112 -0.872007 -0.971655 -0.431529 1.000000 1.381485
-0.153613 0.493021 -0.307295 -0.768354 -0.367043 -0.467088 0.027660 -0.451510 0.884553 -0.460017 1.000000 0.553126
-0.502728 -0.838002 -0.810592 0.939325 -0.775509 -0.043463 0.116756 -0.868938 0.980249 -0.689193 1.000000 1.490418
0.091814 0.836328 0.665128 -0.939042 0.465263 -0.336085 -0.313024 0.778623 -0.823543 -0.065362 1.000000 0.544922
0.076514 0.937168 -0.885946 -0.108745 -0.180661 0.364126 0.247208 -0.883927 -0.210586 0.097336 1.000000 0.700867
0.284699 -0.817501 0.264851 -0.166111 -0.557143 0.078333 -0.700322 -0.336573 0.292897 -0.457205 1.000000 1.321081
-0.459128 0.153155 0.319339 -0.031401 -0.940026 -0.947791 0.098169 0.705124 0.968759 -0.741010 1.000000 1.099407
0.585380 -0.342469 0.524609 0.282843 -0.149166 -0.213537 -0.018798 -0.692783 -0.377504 -0.712990 1.000000 1.153430
-0.530204 -0.511274 -0.236745 0.251651 0.915402 0.604237 0.319286 0.938111 0.054990 0.595323 1.000000 1.400456
-0.841114 -0.645186 0.350886 -0.129042 -0.960555 -0.734769 0.276850 -0.449054 0.846380 -0.166604 1.000000 1.296188
0.350583 0.960390 -0.408471 0.913839 0.037428 -0.388837 0.815884 0.308232 -0.524125 -0.595934 1.000000 1.439424
-0.285944 0.164433 0.089135 -0.866001 -0.332723 -0.662119 -0.165467 -0.367325 -0.706793 -0.768253 1.000000 1.262207
-0.907406 -0.869945 -0.241799 0.326970 0.309379 0.406010 0.770032 -0.952962 -0.555049 -0.425391 1.000000 1.397707
0.842068 0.618433 -0.569218 -0.914217 0.779387 0.235355 -0.307733 0.862491 0.484320 -0.949962 1.000000 0.558874
-0.802414 0.976471 -0.244193 -0.377163 0.320704 0.620883 -0.042101 -0.667605 0.154190 -0.333853 1.000000 1.138805
-0.982711 0.489843 -0.745116 -0.963269 -0.692279 0.922434 -0.239659 -0.037254 -0.421451 -0.581592 1.000000 0.923475
0.847136 -0.754116 0.179980 0.706369 -0.558381 0.099472 0.132226 -0.375933 -0.423114 -0.425866 1.000000 0.513333
0.002107 -0.819464 -0.169475 -0.960984 0.906426 0.242396 0.811939 -0.605965 -0.415647 -0.720051 1.000000 1.254897
-0.013741 -0.821507 0.703213 0.337242 -0.497951 -0.210945 0.268799 -0.921186 -0.584796 -0.992338 1.000000 1.296789
-0.636284 -0.812485 -0.408187 -0.954495 0.070228 -0.867957 0.220399 -0.403721 0.048736 0.965671 1.000000 0.839845
0.095658 0.832775 -0.735100 -0.088902 0.571206 0.054265 -0.829856 -0.277774 -0.717446 -0.103627 1.000000 0.744698
0.859749 0.594228 -0.492932 0.718046 0.487859 0.842850 0.426966 0.378481 -0.634637 0.148324 1.000000 0.626836
-0.611280 -0.457355 -0.609024 -0.143121 -0.349442 -0.795143 0.122555 0.069809 -0.367095 -0.520098 1.000000 0.949418
-0.619602 -0.030647 -0.821076 -0.006380 -0.152539 -0.630796 0.670291 0.527164 -0.114673 -0.908201 1.000000 1.039331
-0.798644 -0.543842 -0.425625 -0.178708 -0.619578 0.336879 -0.874109 -0.612579 0.244699 0.721193 1.000000 1.060225
-0.100264 -0.324700 -0.813198 0.151814 -0.383474 0.438687 0.160735 0.280458 -0.489097 -0.951651 1.000000 0.520842
-0.397484 -0.479319 -0.971527 0.032748 0.454983 -0.928146 -0.683370 0.584847 0.404359 -0.630011 1.000000 1.421820
-0.049096 0.941895 0.970446 -0.219793 -0.156663 0.001634 -0.530784 -0.596381 0.737035 -0.192716 1.000000 0.577975
-0.478426 0.162195 0.465232 0.814879 0.927286 -0.089480 0.914952 0.951332 0.866589 0.190712 1.000000 0.639021
-0.900321 -0.458993 0.009268 -0.494060 0.633395 0.940316 0.431373 0.767877 -0.691600 -0.082555 1.000000 1.174990
0.135469 -0.895533 0.824146 -0.280801 0.740797 0.102751 0.874691 0.408565 -0.617980 -0.959869 1.000000 0.628881
0.022648 0.870317 -0.431396 -0.353475 -0.772349 0.902890 -0.578450 -0.965559 -0.205364 -0.017826 1.000000 0.762761
-0.582131 -0.286839 -0.342277 0.363573 0.474922 0.469234 0.945904 0.194790 -0.137547 -0.920259 1.000000 0.553825
-0.849800 0.637122 0.947315 -0.641630 0.149494 -0.649687 -0.479564 -0.729122 -0.357432 0.601341 1.000000 0.755619
0.122240 0.446657 -0.702716 0.999611 0.600053 -0.922310 -0.544376 0.574336 0.598569 -0.996571 1.000000 0.680964
-0.376008 -0.994941 -0.139273 -0.542760 0.863755 -0.848992 -0.547740 -0.487361 -0.894877 0.283103 1.000000 1.373639
-0.714592 -0.430832 -0.979045 -0.037274 0.509017 -0.597453 0.381910 0.532480 -0.228012 0.194230 1.000000 0.700345
-0.858680 -0.280644 -0.938899 0.113788 -0.677894 0.860285 -0.848479 0.243781 0.868622 -0.348297 1.000000 1.061940
-0.156443 0.339015 -0.423566 -0.184070 0.319723 0.117175 -0.042040 0.194898 -0.034350 0.092925 1.000000 1.120006
-0.186132 -0.539246 0.438452 0.078405 -0.528178 -0.334626 0.128134 0.257514 0.521590 0.633280 1.000000 0.822113
0.176544 -0.397025 0.311677 0.153981 -0.418842 0.982331 0.524945 0.146795 -0.526409 -0.994980 1.000000 0.800250
0.564458 0.478895 -0.124053 -0.344011 0.599964 -0.089953 -0.344698 0.067070 0.069993 0.912396 1.000000 1.176247
-0.985356 -0.368728 0.837567 0.965095 0.258458 0.720626 -0.150227 0.038425 0.933611 0.558001 1.000000 1.081798
0.543519 0.146625 -0.229273 -0.292066 -0.583011 -0.256578 0.823653 0.056990 -0.480042 0.132838 1.000000 0.530264
0.419439 -0.084399 -0.612736 -0.042125 0.294510 -0.883319 0.674847 -0.631152 0.576275 0.706433 1.000000 1.430722
0.422990 0.652825 -0.477739 0.233608 0.663068 -0.353827 0.840731 0.844670 -0.425537 0.084577 1.000000 1.364416
-0.070750 0.645789 0.095027 0.690483 0.515560 0.673026 -0.812355 -0.996758 0.338960 -0.804192 1.000000 0.852541
0.075297 -0.796812 0.217353 -0.280788 -0.782598 -0.928778 0.286318 0.139650 0.912604 -0.994049 1.000000 0.814479
-0.933303 0.219238 0.654063 -0.489752 0.127357 0.428962 -0.222806 -0.893419 -0.847410 0.265336 1.000000 0.978909
0.410816 0.260946 -0.079636 0.615378 -0.151690 0.419527 -0.192148 0.610133 -0.664302 -0.389882 1.000000 1.147328
-0.331897 -0.642130 0.272625 0.658849 -0.183550 0.470355 -0.404891 -0.546622 0.983250 -0.617721 1.000000 0.704453
0.985789 -0.609399 -0.142956 0.091030 0.666422 -0.417350 -0.082268 -0.918011 -0.530716 -0.824314 1.000000 0.798057
0.649247 -0.228286 0.158533 0.026973 -0.878620 -0.484687 0.363299 0.715164 0.041912 0.700343 1.000000 0.502315
0.161897 -0.423895 -0.121201 -0.802413 -0.032914 0.049478 0.031864 -0.250866 -0.360885 -0.802076 1.000000 0.957450
-0.348702 0.418112 -0.624715 -0.303667 0.212451 -0.132407 -0.565143 0.134926 0.806818 0.055074 1.000000 1.490230
0.830847 -0.409510 -0.782534 0.319245 0.164902 -0.644101 -0.795033 0.721296 0.683987 -0.307108 1.000000 1.008791
-0.034530 -0.686602 0.668645 0.436294 -0.117336 0.883126 -0.886297 -0.322490 0.619762 0.519082 1.000000 0.538266
0.359365 -0.051628 -0.379439 -0.056073 0.638593 -0.604721 -0.794117 0.566193 0.480411 0.425950 1.000000 0.563376
-0.323898 0.003324 0.955874 0.368502 -0.934700 -0.431585 0.073760 0.436793 -0.704301 0.572921 1.000000 0.705794
-0.189860 -0.618523 -0.350572 0.246529 -0.348015 0.589385 0.933576 0.267513 0.686760 0.880221 1.000000 1.394279
0.164662 0.742869 -0.564368 0.539672 0.364272 0.366761 0.043440 -0.917956 -0.816591 -0.411988 1.000000 1.477727
-0.621464 0.062425 -0.418349 0.102405 0.105981 -0.085060 0.126406 -0.260348 -0.072878 0.502247 1.000000 0.538787
-0.023421 0.326469 -0.765167 0.257724 -0.096400 -0.715435 -0.878801 0.632160 -0.463775 -0.200328 1.000000 1.281185
0.323541 0.742799 0.981242 -0.921280 -0.332015 -0.621758 0.445571 -0.328016 -0.192992 0.963951 1.000000 1.375288
-0.320689 0.122177 0.931285 0.399639 0.482846 0.435181 0.650084 0.422575 0.764588 0.626899 1.000000 1.169772
0.277640 0.216501 -0.303606 -0.269816 -0.657024 0.624818 0.673512 0.048712 -0.990481 0.163226 1.000000 0.938299
0.128971 0.949995 0.233531 -0.653625 0.280038 0.550319 0.157956 -0.533342 -0.702444 -0.619881 1.000000 0.670035
0.612261 -0.365553 0.743233 0.577358 -0.080382 0.911315 0.030711 0.928443 0.498827 0.927832 1.000000 1.359016
0.763011 0.889200 0.690145 -0.283635 -0.853057 -0.175505 0.923632 -0.456751 0.085737 0.741115 1.000000 0.838067
0.599881 -0.617433 0.988230 -0.138459 -0.293774 -0.160470 -0.983109 0.156007 0.268765 -0.642797 1.000000 0.574418
-0.141457 0.639654 0.116936 0.110842 0.344261 0.826858 0.392661 0.729987 0.133999 0.397398 1.000000 0.861348
