# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.243535 0.532915 -0.137563 -0.322425 -0.517630 0.673378 -0.445649 0.511406 -0.816218 -0.017190 1.000000 1.406854
-0.641725 0.827927 -0.501508 -0.490771 0.737412 0.080056 -0.726241 0.512936 0.337468 -0.102112 1.000000 0.612530
-0.637940 0.941574 0.345933 0.390972 0.557172 -0.066297 -0.253770 -0.949130 0.303603 -0.952323 1.000000 0.600300
-0.083734 0.035929 -0.028622 -0.560992 0.800478 0.185770 0.833956 0.312195 0.588336 -0.551085 1.000000 0.576208
-0.168593 -0.473478 0.484366 -0.189697 -0.064584 -0.757054 -0.849908 0.203225 -0.311478 -0.026523 1.000000 1.442522
0.604378 -0.319841 -0.675589 0.045605 0.287173 -0.030234 -0.081792 0.115931 0.637397 -0.343776 1.000000 1.349352
-0.648466 -0.308921 0.051731 -0.722815 0.984140 -0.187934 0.347969 0.738682 0.258373 -0.619112 1.000000 1.451836
0.754248 -0.732661 0.708313 -0.648862 0.726853 0.896511 0.919501 0.422773 0.123038 0.070441 1.000000 0.681183
-0.978505 -0.846958 -0.131167 0.438335 0.695903 -0.535552 -0.201719 -0.955435 -0.943268 0.993995 1.000000 1.401289
-0.086884 -0.277694 0.278153 0.531705 0.521128 -0.256031 0.341548 0.764801 0.036316 -0.450949 1.000000 0.885884
0.417664 -0.516791 -0.311431 -0.560246 0.163208 0.551839 0.781770 -0.692658 -0.370751 -0.917610 1.000000 0.962308
0.208895 -0.086257 0.064648 -0.400962 -0.622286 0.802518 -0.606024 0.530061 -0.102316 0.356463 1.000000 0.608118
-0.953918 -0.688275 0.355318 -0.087021 -0.352325 0.200770 -0.778425 0.149565 0.260710 -0.612053 1.000000 0.837552
-0.027727 0.289516 0.021194 -0.090832 -0.271370 -0.209991 0.188361 0.573371 0.960858 0.838774 1.000000 1.239506
0.779494 -0.681523 -0.563180 -0.362510 0.125095 -0.501609 0.540596 -0.901962 0.601117 0.797490 1.000000 1.086747
