# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
0.213792 0.042888 0.406962 -0.623421 0.774345 0.092298 0.041468 -0.602596 1.000000 0.610906
-0.651006 -0.656083 -0.699244 -0.977201 -0.022274 -0.040794 0.294417 0.666001 1.000000 1.307972
-0.980048 0.035928 0.021589 0.887153 -0.698777 0.613770 -0.865812 0.837020 1.000000 0.568487
-0.263534 0.497708 -0.994715 0.428391 0.560786 -0.567646 -0.075363 -0.497230 1.000000 1.460335
0.329923 0.804969 0.409759 -0.076638 0.757542 0.628738 -0.146540 -0.313498 1.000000 1.479888
-0.751391 -0.819942 -0.744314 0.643193 -0.066908 -0.466731 0.387565 -0.163664 1.000000 0.861740
0.406459 0.084731 0.402977 0.256771 0.869964 -0.912825 -0.933003 0.044819 1.000000 0.695946
0.981134 0.611748 0.789651 0.507535 0.403020 0.005939 -0.538735 0.942866 1.000000 0.640617
0.639806 0.937294 -0.916460 -0.271935 -0.070372 -0.926508 0.373119 -0.276320 1.000000 0.722673
-0.363523 -0.662141 0.632540 -0.664348 -0.702976 0.920073 0.949821 0.085871 1.000000 1.089194
0.873574 -0.884598 0.028845 -0.966246 0.366718 0.834920 -0.217347 0.449328 1.000000 1.299732
-0.080508 -0.757023 -0.290860 -0.494262 -0.237133 0.263837 0.701622 -0.739634 1.000000 0.839645
-0.516286 0.277364 -0.342516 -0.464934 0.390320 -0.986434 0.517667 0.623713 1.000000 1.050483
-0.733738 -0.633655 -0.618997 -0.668393 0.623788 0.210519 -0.982089 0.056631 1.000000 0.724522
-0.480598 0.327356 0.236525 -0.896219 0.562838 -0.998957 -0.487666 0.732882 1.000000 0.663334
