# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
0.922899 0.578242 0.683127 0.164167 0.678899 0.116415 -0.372887 -0.200713 1.000000 1.281368
0.916995 -0.357133 0.173782 -0.936946 -0.913231 -0.788137 -0.275177 0.914178 1.000000 1.192829
0.418501 -0.002263 0.387830 -0.903340 0.206900 0.825045 -0.008956 0.986703 1.000000 1.469659
-0.200304 -0.552452 -0.990367 -0.796717 -0.307475 -0.032426 0.903195 0.783224 1.000000 0.532401
0.351694 -0.697079 0.133520 -0.952835 -0.244608 -0.359475 0.062452 -0.256960 1.000000 1.480062
-0.153304 -0.370996 0.170238 -0.540003 -0.313572 -0.813230 0.427479 0.962551 1.000000 0.798618
-0.641734 -0.271986 0.346568 -0.984304 -0.667840 0.545056 0.333228 0.438917 1.000000 1.464092
0.680372 -0.525206 0.280061 0.463052 -0.541119 -0.410815 0.183403 0.141880 1.000000 1.282445
-0.003874 -0.388855 0.771453 0.384231 -0.709191 0.921430 -0.335725 -0.326904 1.000000 1.220082
-0.568560 0.802193 -0.026110 -0.497603 0.249465 0.081185 -0.221893 -0.970236 1.000000 0.988243
-0.728016 -0.489611 0.284630 0.937598 0.132169 0.423720 -0.418432 -0.079285 1.000000 1.333225
0.340764 -0.462886 -0.231019 -0.501866 0.329287 -0.007055 -0.719678 -0.301594 1.000000 0.821781
0.421040 -0.083952 0.123099 0.946439 0.193758 0.666752 -0.393234 -0.192273 1.000000 0.733976
0.723599 0.135370 0.064212 0.834878 0.787805 0.135921 0.181559 0.482881 1.000000 1.285332
0.398011 0.903025 -0.423181 0.923437 -0.781134 -0.258341 0.450924 0.269917 1.000000 0.712788
