# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 amplitude sigma
-0.387707 0.694999 0.827902 -0.680299 0.779377 -0.774329 0.086249 0.952918 -0.478914 -0.843429 0.615930 0.137919 -0.820269 0.612562 0.246005 0.876628 -0.944834 0.018513 -0.513911 -0.307913 1.000000 1.143261
0.345394 0.491227 -0.642055 -0.041087 0.980437 0.373465 -0.300569 -0.934334 -0.450828 0.039320 0.146627 0.849118 0.691840 -0.118703 -0.404034 0.214716 -0.531153 0.067741 -0.075180 0.432768 1.000000 0.565646
0.893110 0.437537 -0.644604 0.471290 -0.620318 -0.914947 0.262090 -0.944549 0.173973 -0.935813 -0.723127 0.348255 0.756530 -0.826738 -0.391168 0.209405 -0.273986 -0.777073 0.304365 -0.377860 1.000000 0.507227
-0.214700 -0.597278 0.035538 0.414847 0.699099 0.854824 -0.184502 -0.968601 0.129831 0.353848 0.333334 0.820287 -0.288767 -0.046641 -0.609667 -0.064971 0.811537 0.473545 0.040090 -0.697867 1.000000 0.800735
0.329226 -0.620099 -0.594896 -0.219764 0.851793 0.480539 -0.002686 0.663897 0.295236 -0.363812 0.858444 -0.808468 -0.318436 0.907151 0.020203 -0.847778 0.218640 0.661122 -0.523224 0.407493 1.000000 1.190516
-0.949480 -0.700770 -0.106244 0.335692 0.252110 0.785254 0.843041 0.773186 -0.309821 -0.908221 -0.624577 -0.772572 0.718445 -0.677518 0.447612 0.891706 0.450633 0.343966 -0.166048 0.021865 1.000000 1.462956
0.369012 -0.954654 0.658996 0.873315 0.649280 -0.608274 -0.712065 -0.430858 -0.662939 0.921359 -0.337841 -0.773659 -0.883027 0.999163 0.211855 0.894446 0.889827 0.673682 -0.707561 -0.439468 1.000000 0.515600
-0.901584 0.865509 -0.587573 -0.975645 0.963591 -0.854158 -0.868931 -0.821501 0.639557 -0.582266 -0.502293 0.879350 -0.670793 0.210315 -0.631135 0.578350 0.986709 -0.599339 0.404014 -0.521013 1.000000 1.258178
0.482173 -0.057058 0.397570 0.934865 -0.134902 0.545143 0.553894 -0.447308 -0.497393 -0.941130 -0.151810 -0.209560 -0.191607 0.006497 -0.529653 -0.558460 -0.245600 0.141851 -0.072059 0.635259 1.000000 1.162933
0.749857 -0.749831 -0.677086 0.632171 -0.789106 -0.285664 -0.937426 -0.982237 0.550230 0.328972 0.909893 -0.155232 0.262886 0.665781 0.271928 0.494222 -0.880984 0.500623 -0.138175 -0.557210 1.000000 1.067427
0.976362 -0.254464 0.172503 -0.575356 0.684588 0.902335 -0.502133 -0.345314 0.345586 -0.516213 -0.177892 -0.964570 -0.752172 -0.086887 -0.994447 -0.100322 0.494106 0.512081 -0.535333 -0.501790 1.000000 1.119824
0.694908 0.548932 0.899412 -0.656255 0.336164 0.227178 -0.599500 0.610654 0.559533 -0.424022 -0.351666 0.569312 -0.775903 -0.616831 -0.376607 -0.012323 0.537582 0.050710 -0.578235 -0.839154 1.000000 0.989465
0.214496 -0.869884 0.299355 -0.903859 -0.299607 -0.577517 -0.919085 -0.910916 0.723622 -0.626842 -0.786296 0.255624 -0.355670 0.270934 -0.258700 -0.346259 0.627856 -0.964849 -0.182375 -0.140010 1.000000 1.308119
0.609099 -0.939728 0.364255 -0.272601 -0.904426 0.439544 0.737703 -0.480043 0.329709 0.161455 -0.867042 0.549678 0.618079 -0.988285 -0.143068 -0.403241 -0.433372 -0.568336 -0.502864 -0.594889 1.000000 1.217672
-0.512242 -0.743150 -0.093118 -0.701547 0.608585 -0.208242 -0.307894 0.933148 0.243656 0.402130 0.734366 -0.186619 -0.213864 -0.764971 0.570651 0.267574 -0.426986 0.764684 0.506840 0.578944 1.000000 0.506117
