# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.274884 -0.650746 0.253877 -0.890619 -0.933065 -0.231205 -0.290102 0.029885 0.116121 0.909643 1.000000 0.866180
0.146591 0.424660 -0.053681 0.588436 -0.923921 -0.194053 0.543805 -0.058143 -0.226208 0.585362 1.000000 1.407542
0.041006 0.363080 0.478331 -0.264380 0.154021 -0.127274 -0.626480 0.215115 -0.157863 0.062540 1.000000 1.331061
0.248410 -0.587353 0.085774 -0.603975 0.351044 0.236751 0.191252 -0.826408 0.959991 -0.529248 1.000000 0.585910
0.323741 0.596335 0.852291 0.876130 0.679372 0.446660 0.822031 -0.257846 0.099749 0.835251 1.000000 1.126347
0.210559 0.072079 0.114072 -0.357198 0.124957 0.293666 -0.811215 -0.763530 0.998261 0.515111 1.000000 0.882343
0.100114 0.984872 -0.838133 -0.453537 -0.679414 -0.003603 -0.456392 0.412775 0.604064 0.918653 1.000000 1.356243
0.433657 0.717806 0.502341 0.988791 0.782863 -0.244920 0.484628 0.594924 -0.503416 -0.855153 1.000000 1.051830
-0.693223 -0.618688 -0.334798 -0.262172 -0.976282 0.395392 0.969247 -0.121825 -0.296226 -0.866344 1.000000 1.274587
0.886318 -0.861536 0.365739 0.625066 0.405697 -0.573913 0.834249 0.940482 0.121614 0.873002 1.000000 0.857041
-0.583242 0.088904 -0.339061 0.747785 -0.134305 0.966230 0.798218 0.385384 0.582346 0.515715 1.000000 0.810033
0.740337 0.806338 -0.943695 -0.718934 -0.667891 0.637574 -0.250743 0.443295 -0.928736 0.516297 1.000000 0.701000
-0.351992 -0.609018 -0.136083 -0.262886 0.217889 0.366076 -0.200276 0.151291 0.183493 -0.447618 1.000000 0.844205
-0.984627 0.952940 0.436654 -0.634063 0.180465 0.426259 -0.004421 0.491428 0.482148 0.860512 1.000000 0.961034
-0.402246 0.861611 -0.829704 -0.767161 -0.110849 -0.512551 -0.953912 0.566589 -0.288309 0.456166 1.000000 1.386382
