# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 2099662.175000 1.418846 2091768.987500 1.617724 2099662.275000 0.283945 2091769.375000 0.321131
1.000000 2099626.600000 2.040833 2091733.975000 1.949199 2099655.900000 1.265899 2091763.037500 1.379595
2.000000 2099578.975000 3.897836 2091687.062500 3.672640 2099643.850000 3.341407 2091750.975000 3.462658
3.000000 2099502.700000 7.153496 2091611.687500 6.887545 2099619.175000 7.008076 2091726.350000 7.151442
4.000000 2099379.650000 13.706841 2091489.950000 13.413053 2099573.575000 12.837470 2091680.875000 13.359103
5.000000 2099187.000000 26.999074 2091299.275000 26.741868 2099495.275000 21.949786 2091602.837500 22.785553
6.000000 2098893.950000 52.104318 2091009.187500 51.881965 2099367.525000 35.359838 2091475.525000 36.691867
7.000000 2098459.550000 94.766344 2090579.200000 94.695931 2099167.350000 54.708797 2091276.025000 56.478171
8.000000 2097830.950000 160.690533 2089956.962500 160.844015 2098863.375000 82.176962 2090973.100000 84.721212
9.000000 2096941.762500 254.377638 2089077.087500 255.067540 2098414.375000 122.496135 2090525.562500 125.674633
10.000000 2095711.737500 382.073220 2087860.087500 383.659236 2097768.025000 181.981677 2089881.150000 186.025383
11.000000 2094044.625000 554.768978 2086210.812500 557.651978 2096859.825000 268.006822 2088975.637500 272.942293
12.000000 2091824.387500 789.041266 2084015.100000 793.587831 2095610.687500 386.158635 2087730.212500 392.506342
13.000000 2088913.037500 1106.373930 2081136.750000 1113.076622 2093920.912500 542.164499 2086045.712500 550.694201
14.000000 2085149.075000 1532.551652 2077416.775000 1542.068739 2091665.550000 742.542901 2083798.537500 754.545374
15.000000 2080348.712500 2097.937343 2072674.012500 2110.667282 2088701.250000 990.570891 2080846.887500 1009.109093
16.000000 2074304.875000 2836.338331 2066705.150000 2852.623941 2084890.987500 1278.826465 2077057.550000 1309.524276
17.000000 2066784.900000 3784.069825 2059281.787500 3803.455037 2080114.837500 1595.307511 2072313.500000 1646.984555
18.000000 2057524.987500 4978.373865 2050145.162500 4999.515968 2074229.262500 1947.665551 2066471.762500 2026.101219
19.000000 2046232.662500 6451.264430 2039008.325000 6471.457578 2067051.450000 2354.869152 2059352.125000 2454.370432
20.000000 2032596.975000 8224.738776 2025566.212500 8239.158985 2058358.012500 2829.245063 2050735.262500 2946.144565
21.000000 2016299.575000 10308.821066 2009507.087500 10310.351416 2047901.525000 3366.023049 2040370.675000 3517.383284
22.000000 1997041.612500 12679.906159 1990538.375000 12658.320922 2035421.937500 3973.443043 2027981.000000 4175.712457
23.000000 1974561.862500 15286.310446 1968405.087500 15228.223649 2020618.962500 4684.133259 2013260.087500 4934.457010
24.000000 1948678.475000 18031.425399 1942929.625000 17919.469622 2003154.925000 5510.465291 1995889.662500 5807.720938
25.000000 1919342.050000 20765.446385 1914065.500000 20575.601221 1982710.062500 6439.932090 1975566.612500 6783.811843
26.000000 1886695.587500 23305.695701 1881954.925000 23006.373791 1958996.550000 7462.652106 1952021.787500 7847.922543
27.000000 1851147.837500 25483.990162 1846998.762500 25036.735398 1931734.350000 8589.052725 1924987.162500 9008.224480
28.000000 1813433.950000 27273.140480 1809914.462500 26632.352671 1900662.250000 9823.688301 1894214.000000 10276.880138
