# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 3.449497 0.050956 3.472443 0.050752 3.434894 0.007892 3.458141 0.007699
1.000000 3.264980 0.049537 3.288928 0.049078 3.353191 0.014020 3.378056 0.014080
2.000000 3.034846 0.054788 3.060290 0.054225 3.229764 0.030593 3.257045 0.030794
3.000000 2.701599 0.069895 2.729563 0.069475 3.052400 0.054222 3.083940 0.054626
4.000000 2.255397 0.091113 2.286766 0.091978 2.886334 0.077570 2.925036 0.078257
5.000000 1.755387 0.119091 1.789310 0.123479 2.813543 0.078297 2.860897 0.079716
6.000000 1.334026 0.155040 1.365252 0.160359 2.665587 0.064729 2.714529 0.065383
7.000000 1.002699 0.121596 1.024552 0.125358 2.489452 0.071735 2.535054 0.071866
8.000000 0.777326 0.134752 0.787521 0.136157 2.391243 0.069663 2.432211 0.068923
9.000000 0.737049 0.064538 0.737625 0.064632 2.358592 0.051121 2.395702 0.049852
10.000000 0.723678 0.091764 0.720108 0.090564 2.335111 0.039148 2.370164 0.037345
11.000000 0.605115 0.085548 0.602332 0.084794 2.317229 0.024712 2.352047 0.022191
12.000000 0.462845 0.057609 0.462838 0.058379 2.312408 0.029851 2.348322 0.028204
13.000000 0.385564 0.063686 0.388686 0.064640 2.289798 0.038843 2.327473 0.036345
14.000000 0.376679 0.059492 0.382499 0.059820 2.258823 0.038455 2.298223 0.036145
15.000000 0.392677 0.042052 0.400144 0.042355 2.239936 0.028743 2.280833 0.027644
16.000000 0.395188 0.029041 0.402948 0.030209 2.231146 0.021204 2.273330 0.022124
17.000000 0.372643 0.026968 0.379424 0.028787 2.221039 0.015614 2.264351 0.016840
18.000000 0.333654 0.030978 0.338445 0.032644 2.207434 0.012252 2.251697 0.013320
19.000000 0.293486 0.032714 0.295629 0.033942 2.195686 0.012150 2.240563 0.013783
20.000000 0.263289 0.029436 0.262641 0.029747 2.190144 0.010154 2.235093 0.012188
21.000000 0.242825 0.025208 0.239954 0.024239 2.188908 0.011532 2.233231 0.013404
22.000000 0.223956 0.019722 0.220076 0.018202 2.186972 0.013416 2.230055 0.014862
23.000000 0.202533 0.011747 0.198996 0.011050 2.182926 0.014217 2.224545 0.015162
24.000000 0.182539 0.011240 0.180253 0.012045 2.178475 0.013767 2.218827 0.014933
25.000000 0.168670 0.015228 0.167834 0.015791 2.174038 0.012526 2.213591 0.014142
26.000000 0.159421 0.014517 0.159667 0.014600 2.168955 0.010997 2.208247 0.012868
27.000000 0.149958 0.014995 0.150736 0.014802 2.163597 0.009543 2.203057 0.011914
28.000000 0.138564 0.016015 0.139466 0.015746 2.158995 0.008621 2.198815 0.011549
29.000000 0.127342 0.013436 0.128206 0.013201 2.155572 0.007850 2.195691 0.010750
30.000000 0.118294 0.008751 0.119123 0.008558 2.152898 0.007640 2.193077 0.010020
31.000000 0.111031 0.006784 0.111841 0.006623 2.150581 0.008481 2.190493 0.010500
32.000000 0.103795 0.007975 0.104547 0.007962 2.148405 0.010192 2.187706 0.011959
33.000000 0.095326 0.008646 0.095967 0.008752 2.145831 0.011426 2.184252 0.012975
34.000000 0.085694 0.008879 0.086222 0.008978 2.142675 0.011457 2.180104 0.012844
35.000000 0.076174 0.008832 0.076637 0.008853 2.139676 0.010963 2.176190 0.012100
36.000000 0.068217 0.008171 0.068664 0.008135 2.137395 0.011159 2.173242 0.011913
37.000000 0.062298 0.007349 0.062744 0.007291 2.135064 0.011801 2.170576 0.012190
38.000000 0.058012 0.006859 0.058453 0.006781 2.131871 0.012186 2.167345 0.012173
39.000000 0.054879 0.006373 0.055316 0.006249 2.128342 0.012609 2.163957 0.012165
40.000000 0.052387 0.005928 0.052833 0.005769 2.125084 0.013309 2.160888 0.012675
41.000000 0.049606 0.005830 0.050074 0.005675 2.121827 0.014288 2.157787 0.013816
42.000000 0.045726 0.005662 0.046208 0.005485 2.118244 0.015553 2.154318 0.015406
43.000000 0.041027 0.004891 0.041492 0.004662 2.114419 0.017081 2.150624 0.017266
44.000000 0.036723 0.004197 0.037132 0.003999 2.110440 0.018583 2.146869 0.019068
45.000000 0.033770 0.004322 0.034099 0.004181 2.106334 0.019739 2.143095 0.020395
46.000000 0.032053 0.004436 0.032301 0.004246 2.102078 0.020739 2.139191 0.021387
47.000000 0.030703 0.004290 0.030888 0.004038 2.097517 0.021982 2.134860 0.022524
48.000000 0.029040 0.003937 0.029182 0.003701 2.092653 0.023272 2.130069 0.023601
49.000000 0.027069 0.003287 0.027188 0.003120 2.087447 0.024457 2.124909 0.024348
50.000000 0.025186 0.002620 0.025302 0.002514 2.082024 0.025502 2.119687 0.024678
51.000000 0.023624 0.002370 0.023749 0.002267 2.076681 0.026238 2.114858 0.024441
52.000000 0.022306 0.002503 0.022436 0.002389 2.071447 0.026877 2.110527 0.023996
53.000000 0.021115 0.002716 0.021243 0.002630 2.066199 0.027416 2.106428 0.023529
54.000000 0.020010 0.002843 0.020135 0.002790 2.060921 0.027256 2.102215 0.022743
55.000000 0.018902 0.002725 0.019026 0.002673 2.055411 0.026794 2.097512 0.022136
56.000000 0.017703 0.002394 0.017830 0.002314 2.050081 0.026116 2.092889 0.021549
57.000000 0.016560 0.002090 0.016688 0.001984 2.045110 0.025017 2.088662 0.020623
58.000000 0.015744 0.001906 0.015870 0.001795 2.040318 0.023693 2.084615 0.019598
59.000000 0.015270 0.001849 0.015395 0.001752 2.035853 0.022237 2.080959 0.018465
60.000000 0.014849 0.001903 0.014975 0.001826 2.031588 0.020629 2.077579 0.017040
61.000000 0.014230 0.001921 0.014359 0.001867 2.027784 0.018685 2.074533 0.015353
62.000000 0.013444 0.001823 0.013575 0.001789 2.024448 0.016863 2.071842 0.013917
63.000000 0.012698 0.001675 0.012828 0.001651 2.021331 0.015241 2.069327 0.012818
64.000000 0.012136 0.001565 0.012263 0.001534 2.018499 0.013521 2.066884 0.011926
65.000000 0.011717 0.001519 0.011841 0.001471 2.015984 0.012183 2.064563 0.011490
66.000000 0.011297 0.001552 0.011418 0.001496 2.013627 0.011267 2.062247 0.011345
67.000000 0.010808 0.001630 0.010926 0.001578 2.011172 0.010425 2.059923 0.011083
68.000000 0.010298 0.001640 0.010411 0.001597 2.008883 0.009783 2.057542 0.011112
69.000000 0.009828 0.001545 0.009935 0.001511 2.006581 0.009181 2.054633 0.011016
70.000000 0.009411 0.001436 0.009512 0.001413 2.004353 0.008686 2.051526 0.011010
71.000000 0.009046 0.001394 0.009142 0.001383 2.002403 0.008281 2.049090 0.011167
72.000000 0.008731 0.001400 0.008822 0.001399 2.000677 0.007963 2.047229 0.011001
73.000000 0.008450 0.001397 0.008538 0.001403 1.999126 0.007573 2.045586 0.010452
74.000000 0.008180 0.001367 0.008265 0.001376 1.997719 0.007117 2.043804 0.009904
75.000000 0.007908 0.001326 0.007992 0.001332 1.996288 0.006567 2.041613 0.009146
76.000000 0.007636 0.001291 0.007717 0.001291 1.995019 0.006055 2.039737 0.008283
77.000000 0.007374 0.001262 0.007453 0.001256 1.993882 0.005646 2.038115 0.007463
78.000000 0.007142 0.001228 0.007220 0.001216 1.992734 0.005373 2.036628 0.006881
79.000000 0.006940 0.001192 0.007020 0.001177 1.991646 0.005143 2.035311 0.006326
80.000000 0.006748 0.001160 0.006831 0.001147 1.990607 0.004921 2.034196 0.005710
81.000000 0.006550 0.001135 0.006639 0.001128 1.989644 0.004697 2.033375 0.005263
82.000000 0.006350 0.001116 0.006447 0.001116 1.988815 0.004519 2.032357 0.005030
83.000000 0.006162 0.001100 0.006264 0.001107 1.988045 0.004354 2.031408 0.004787
84.000000 0.005990 0.001078 0.006095 0.001088 1.987339 0.004221 2.030429 0.004574
85.000000 0.005837 0.001043 0.005939 0.001052 1.986650 0.004044 2.029881 0.004049
86.000000 0.005699 0.001004 0.005797 0.001010 1.986149 0.003838 2.028972 0.003698
87.000000 0.005566 0.000972 0.005659 0.000975 1.985834 0.003517 2.029059 0.003405
88.000000 0.005424 0.000947 0.005514 0.000950 1.985835 0.003752 2.028418 0.003465
89.000000 0.005274 0.000930 0.005362 0.000933 1.984672 0.003305 2.028042 0.003603
90.000000 0.005133 0.000916 0.005221 0.000920 1.983484 0.003446 2.026526 0.003647
