# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 amplitude sigma
-0.258509 -0.938674 0.267825 0.597689 -0.599495 0.239222 -0.808481 0.971344 -0.579702 -0.519598 -0.703153 -0.886528 -0.799711 0.186759 -0.824649 -0.083622 -0.497541 0.949107 1.000000 0.682374
0.336244 -0.480912 0.707690 0.206144 0.830964 0.721057 0.292220 0.985695 0.486357 -0.643062 -0.630870 -0.893606 -0.778010 -0.196802 -0.529269 -0.630119 0.200248 -0.593145 1.000000 1.081492
-0.682896 -0.087427 -0.044705 0.046506 0.684808 -0.772975 -0.043979 0.887627 -0.296498 -0.608751 0.397693 -0.783627 -0.162568 -0.846078 0.229763 0.598492 -0.508847 -0.014559 1.000000 1.094850
0.513772 0.394731 0.489377 0.645404 0.405506 0.061857 -0.611256 -0.753942 -0.322011 -0.760848 -0.581087 -0.291325 -0.406685 0.753956 -0.926966 0.866543 0.596963 0.791186 1.000000 0.867643
-0.897478 0.592539 -0.946911 -0.531896 -0.357064 -0.330094 0.441570 -0.609158 0.495416 -0.661686 0.575905 -0.531404 0.192066 -0.057433 0.260245 0.453755 0.039480 0.989154 1.000000 0.802537
0.567019 0.446741 0.543765 0.288750 -0.972691 -0.254756 0.933443 -0.283195 0.802478 0.305947 -0.436707 0.181764 0.574551 0.319867 0.687635 0.774413 0.979096 0.488311 1.000000 1.053240
-0.931321 -0.002497 -0.938495 0.358720 -0.204880 -0.134684 -0.594621 0.988864 0.839307 0.257571 -0.824501 -0.696801 0.692412 0.618002 0.815400 -0.566117 -0.116982 0.888602 1.000000 1.217041
-0.760557 0.006367 0.750641 -0.786807 -0.113552 0.096706 0.658566 -0.027414 0.886394 -0.093775 -0.089554 0.536023 -0.070672 0.480866 -0.457355 -0.899083 -0.624772 -0.277481 1.000000 0.931156
0.218387 -0.763358 -0.837694 0.043875 -0.392544 -0.938180 -0.683975 0.395525 0.200850 0.685648 0.943961 -0.474039 0.153627 -0.413658 -0.584922 0.834122 -0.186453 0.665408 1.000000 0.956920
-0.182546 -0.937069 -0.745120 -0.728817 0.329924 -0.698982 0.730449 0.398386 -0.486758 -0.971876 0.167812 -0.767315 0.263466 0.107807 0.070969 -0.173230 0.307368 0.538682 1.000000 0.556303
0.420450 0.420182 -0.080210 -0.156231 -0.600724 0.978808 -0.484541 -0.059849 -0.057849 -0.221531 0.741093 -0.184211 -0.015803 0.052497 0.239010 0.354346 -0.943925 -0.701704 1.000000 0.832080
-0.022421 0.594542 -0.411289 -0.053666 0.741570 0.218636 0.387172 0.569258 -0.233198 -0.744210 0.394960 -0.011585 -0.168225 0.966588 0.736954 -0.566207 -0.166912 -0.285525 1.000000 0.745281
0.514273 0.085603 -0.913880 0.301854 0.249768 -0.543823 -0.600329 -0.083087 -0.035115 0.939193 -0.468310 -0.757551 -0.494400 -0.222447 -0.795370 -0.192326 -0.416344 -0.707330 1.000000 0.953005
0.017206 0.399435 0.866143 -0.448867 -0.699619 0.758269 0.649225 -0.057107 0.353322 0.554395 0.150046 0.918510 0.503675 0.064196 0.306538 0.357184 -0.015862 0.099077 1.000000 1.130297
-0.441725 -0.474643 0.118727 -0.716454 0.087906 -0.319733 -0.746274 0.038286 -0.519929 0.650633 0.716860 -0.745944 0.336378 0.843725 -0.741509 0.493602 0.040074 -0.332070 1.000000 0.871225
