# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.441362 -0.374354 0.753450 -0.693876 -0.383962 0.862545 0.395382 0.117965 -0.188212 -0.728594 1.000000 0.707635
-0.230961 0.781554 -0.577305 0.564421 -0.115543 0.598974 0.527928 0.669011 -0.210773 0.540847 1.000000 1.281992
-0.506985 0.008978 -0.140044 -0.289155 0.995706 0.538962 -0.631161 0.449587 -0.482975 -0.233769 1.000000 1.106899
-0.125514 0.171632 0.005491 -0.876203 0.011961 0.990981 -0.506769 -0.320947 -0.589958 -0.023619 1.000000 0.846029
0.971019 0.400151 -0.038332 0.535726 0.451186 0.848972 -0.059041 0.683827 0.705125 0.747017 1.000000 0.904280
-0.848152 -0.304011 -0.242305 0.614316 0.351231 0.042534 0.809881 -0.754811 0.801747 0.934427 1.000000 0.945862
0.036953 -0.293420 0.254625 0.046046 0.765912 -0.470592 -0.046242 -0.103225 -0.880179 -0.299002 1.000000 1.232664
0.644434 -0.896616 -0.678847 0.686818 -0.927153 -0.793994 -0.292282 0.992717 -0.613240 0.285593 1.000000 0.817624
-0.837985 0.036340 0.148707 -0.141655 0.164620 -0.487803 0.135967 0.511839 -0.708241 -0.216861 1.000000 0.634392
-0.340777 -0.875588 -0.724804 0.024639 0.860233 -0.369400 0.235847 -0.318784 0.957588 0.398458 1.000000 1.315701
0.441987 -0.054393 0.448290 -0.122983 0.923546 0.921600 -0.204671 -0.671564 0.679750 -0.065165 1.000000 1.482911
0.295542 0.481687 -0.787621 -0.168782 0.407629 0.954710 0.481381 0.171666 0.909876 -0.478417 1.000000 0.742783
0.806836 0.257214 0.353003 -0.215561 -0.913827 -0.051833 -0.063892 -0.065564 -0.050469 0.893209 1.000000 0.923004
-0.669444 -0.088246 -0.696236 -0.214477 0.806252 0.298967 0.199982 -0.311446 -0.690339 0.027871 1.000000 0.958712
-0.856080 0.446641 -0.521985 -0.538640 0.215692 -0.773396 0.899868 0.667308 -0.853082 0.295248 1.000000 1.151788
