# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.241473 0.724319 -0.765051 0.154496 0.496890 0.208434 0.677329 -0.834468 0.359138 0.848627 1.000000 0.790678
-0.941483 0.923748 0.966526 -0.592227 -0.106045 0.908496 0.648106 0.452964 0.163587 -0.407411 1.000000 0.599277
0.069661 -0.454631 -0.922778 -0.998543 0.488232 0.346017 0.411781 0.135756 -0.486661 -0.745686 1.000000 0.749007
0.215054 0.549886 0.115729 0.612794 0.561494 0.793639 -0.387189 0.319392 -0.581557 -0.706866 1.000000 0.896347
-0.871754 -0.619660 0.898710 -0.507863 -0.982500 0.250512 0.769992 0.884544 -0.273175 -0.046693 1.000000 0.572394
-0.151583 0.383615 0.961225 0.265359 -0.168673 0.924146 -0.827162 -0.575875 -0.439127 -0.101797 1.000000 0.717645
-0.408772 0.340615 -0.459460 0.014423 0.900403 -0.706370 -0.602346 -0.191513 -0.435606 0.026052 1.000000 1.490484
0.409429 0.104508 -0.938142 -0.636184 -0.052215 -0.864462 0.856534 0.487141 0.002615 -0.904072 1.000000 1.131038
-0.792826 -0.496308 -0.684264 -0.609700 0.035668 0.789477 -0.248558 -0.661547 0.910489 -0.787898 1.000000 1.147354
0.794789 0.095653 0.310496 0.899623 -0.009017 0.850541 0.212878 -0.856780 0.014311 0.419996 1.000000 1.011369
0.418250 0.945458 0.478369 0.471358 0.089612 0.355640 0.753541 0.153127 0.226141 0.947567 1.000000 1.221250
0.268160 -0.704019 -0.036165 0.513716 -0.287838 -0.266332 0.682292 0.845682 -0.549740 -0.598601 1.000000 0.561855
-0.395959 0.492661 -0.224204 -0.082931 0.634303 -0.246989 0.687015 0.094149 -0.907969 -0.640051 1.000000 0.906937
0.191905 0.576858 -0.431586 -0.064510 0.057114 -0.095447 -0.244020 -0.066780 0.665455 0.971275 1.000000 0.581953
0.881180 -0.562317 -0.659185 0.789453 -0.108434 -0.119120 0.330610 0.460743 0.159302 -0.380326 1.000000 0.719206
