# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
0.693537 -0.749159 0.860433 0.272745 -0.459445 0.331285 0.466036 -0.914096 1.000000 1.430557
-0.083229 -0.865750 -0.572402 -0.982583 -0.664352 -0.734403 -0.762007 -0.465642 1.000000 0.881203
-0.484883 0.506651 0.817652 -0.808009 0.078069 0.828055 0.195384 -0.757086 1.000000 1.165347
0.018625 -0.094011 0.077265 -0.622584 -0.966676 -0.311313 -0.080987 0.356470 1.000000 1.499155
0.234798 -0.389119 0.902147 0.125069 0.484044 0.611687 0.108377 -0.791426 1.000000 1.393223
-0.719615 -0.963330 -0.887028 -0.298818 0.553225 -0.431930 -0.359604 0.914645 1.000000 1.269079
-0.665448 -0.108140 -0.429984 -0.141476 -0.898408 -0.681253 -0.425287 -0.735684 1.000000 0.885843
-0.986523 0.886409 0.805279 -0.361868 0.844468 -0.077988 0.245644 0.512713 1.000000 1.108666
0.867204 -0.672134 0.512070 -0.281249 0.717510 0.504780 0.312658 0.831956 1.000000 0.762282
-0.132616 -0.313994 0.592297 0.495416 -0.991387 -0.641298 0.496230 0.702648 1.000000 0.990967
0.787977 0.363493 0.047949 0.342137 0.436349 -0.923913 0.174182 -0.995763 1.000000 0.755129
-0.718396 -0.636527 0.705952 0.414006 0.775986 -0.556328 -0.312824 0.239036 1.000000 0.738806
0.547731 0.355897 -0.882428 0.279676 -0.154351 0.899309 0.739394 0.612436 1.000000 1.399945
-0.986916 0.344974 0.138808 -0.207841 0.679953 -0.611063 -0.872173 0.060849 1.000000 1.135290
0.417258 0.752675 -0.229590 0.361809 0.987424 -0.944437 -0.612442 -0.985857 1.000000 0.658443
