# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.131516 0.006104 0.132152 0.006178 0.128450 0.002188 0.129167 0.002270
1.000000 0.088782 0.006358 0.089145 0.006416 0.096737 0.005220 0.097193 0.005465
2.000000 0.047481 0.009765 0.047586 0.009796 0.058725 0.006979 0.058884 0.007168
3.000000 0.015000 0.005521 0.015204 0.005528 0.021524 0.006342 0.021541 0.006329
4.000000 0.034254 0.011273 0.034487 0.011237 0.032240 0.010618 0.032088 0.010557
5.000000 0.022603 0.006802 0.022775 0.006601 0.023988 0.002965 0.024106 0.003035
6.000000 0.010519 0.003177 0.010644 0.003250 0.005577 0.002640 0.005688 0.002769
7.000000 0.011464 0.002288 0.011514 0.002287 0.005972 0.001953 0.006039 0.001934
8.000000 0.015553 0.002226 0.015599 0.002222 0.013131 0.002531 0.013226 0.002495
9.000000 0.016192 0.002319 0.016254 0.002312 0.015874 0.002037 0.015983 0.002045
10.000000 0.013149 0.002815 0.013216 0.002805 0.013097 0.001545 0.013189 0.001584
11.000000 0.009107 0.002480 0.009187 0.002460 0.008001 0.001222 0.008070 0.001226
12.000000 0.006446 0.001661 0.006559 0.001667 0.004430 0.001694 0.004489 0.001696
13.000000 0.005929 0.001241 0.006074 0.001281 0.004328 0.001777 0.004382 0.001800
14.000000 0.006660 0.001041 0.006811 0.001087 0.005726 0.001664 0.005760 0.001677
15.000000 0.006884 0.001078 0.007012 0.001101 0.005338 0.002161 0.005349 0.002138
16.000000 0.005851 0.001630 0.005952 0.001653 0.003242 0.001559 0.003252 0.001532
17.000000 0.004413 0.001441 0.004487 0.001460 0.001866 0.000696 0.001888 0.000696
18.000000 0.003470 0.001241 0.003514 0.001236 0.002114 0.000766 0.002149 0.000775
19.000000 0.003151 0.001070 0.003171 0.001062 0.002977 0.000660 0.003018 0.000676
20.000000 0.003301 0.000888 0.003310 0.000876 0.003321 0.000849 0.003356 0.000875
21.000000 0.003514 0.000830 0.003524 0.000817 0.002930 0.000930 0.002952 0.000952
22.000000 0.003434 0.000815 0.003449 0.000810 0.002285 0.000666 0.002292 0.000677
23.000000 0.003026 0.000766 0.003046 0.000771 0.001858 0.000397 0.001853 0.000392
24.000000 0.002465 0.000660 0.002490 0.000663 0.001731 0.000371 0.001721 0.000365
25.000000 0.001976 0.000592 0.002005 0.000588 0.001750 0.000412 0.001745 0.000406
26.000000 0.001703 0.000529 0.001735 0.000530 0.001748 0.000549 0.001750 0.000544
27.000000 0.001630 0.000498 0.001665 0.000513 0.001617 0.000596 0.001625 0.000596
28.000000 0.001621 0.000524 0.001655 0.000538 0.001371 0.000465 0.001383 0.000467
29.000000 0.001580 0.000459 0.001608 0.000466 0.001123 0.000247 0.001138 0.000250
30.000000 0.001489 0.000280 0.001511 0.000280 0.001008 0.000241 0.001024 0.000249
31.000000 0.001324 0.000242 0.001339 0.000240 0.001073 0.000279 0.001092 0.000283
32.000000 0.001110 0.000362 0.001120 0.000362 0.001186 0.000267 0.001205 0.000265
