# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.498394 -0.206611 -0.613331 -0.753869 -0.839385 -0.797017 -0.531013 0.149875 1.000000 1.343284
-0.955086 0.478261 0.412278 -0.296343 0.342900 0.172631 -0.573660 0.204621 1.000000 0.838117
0.138475 0.366292 0.263846 0.912459 0.575666 -0.923631 0.930376 0.435831 1.000000 1.318752
0.086934 -0.627100 0.434584 -0.068346 -0.392550 -0.999718 0.600443 -0.219568 1.000000 1.126795
-0.583531 -0.751464 -0.356577 -0.106382 -0.057463 0.616363 0.708635 -0.239351 1.000000 0.849184
0.090501 0.920346 0.572575 0.013667 -0.484074 -0.642131 -0.081785 0.823763 1.000000 1.208652
-0.919793 0.956052 -0.993176 -0.283492 -0.484613 -0.544381 -0.519658 0.197301 1.000000 0.793115
-0.946054 -0.570251 -0.153140 -0.705191 -0.189058 -0.537704 -0.689792 -0.076789 1.000000 0.590369
-0.050430 0.607070 -0.492863 0.389459 0.009444 0.366704 -0.898680 -0.094279 1.000000 1.345275
-0.939468 0.322817 0.971938 -0.029975 0.884817 0.257571 0.603245 -0.914921 1.000000 0.860402
-0.396191 -0.363282 0.308766 0.046651 0.214123 -0.893108 -0.307415 -0.674916 1.000000 0.925725
-0.657554 -0.495729 0.209057 0.567928 -0.189434 -0.168263 0.835043 -0.995933 1.000000 1.425695
0.582679 0.968715 -0.669743 0.647260 0.463407 0.122447 0.636403 0.560637 1.000000 0.765565
0.472521 0.477864 0.216915 -0.037024 0.011809 -0.981765 -0.957847 0.457746 1.000000 0.533168
-0.508611 0.871874 0.595360 0.633134 0.482617 0.109209 0.824319 0.946801 1.000000 1.486631
