# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.599098 0.932676 0.881708 0.920619 0.106215 0.471976 -0.270963 -0.394271 0.432630 -0.702619 1.000000 1.137611
-0.230401 0.714829 0.305553 0.864677 0.354850 0.907572 0.998158 -0.109877 0.728249 -0.988934 1.000000 0.603016
0.421712 -0.236294 0.829378 0.418787 0.292963 0.218856 0.361583 -0.502954 -0.547661 0.422757 1.000000 0.765947
-0.700896 0.508393 0.371740 -0.905054 -0.010883 0.365855 -0.840217 -0.629221 -0.965203 -0.161571 1.000000 0.579258
-0.763743 -0.117941 0.606809 0.864478 -0.747375 -0.210928 0.594369 -0.540484 -0.638957 0.278449 1.000000 0.852319
0.342527 -0.863760 -0.210953 0.443961 -0.762087 0.959697 0.100725 -0.856866 0.821813 0.947656 1.000000 1.390875
0.067879 -0.205664 -0.853851 -0.163685 0.312862 -0.986023 -0.775379 0.198889 0.337428 -0.242339 1.000000 1.034394
-0.976608 -0.854306 0.776371 -0.370595 0.961119 -0.036448 -0.557745 -0.877953 0.515024 0.863673 1.000000 0.869126
-0.272154 -0.494120 -0.781830 -0.116661 -0.453857 0.213019 -0.507686 -0.579691 0.165250 -0.621622 1.000000 0.687133
0.139528 0.001443 0.827006 0.451813 0.611574 0.551814 -0.759143 0.223612 0.536270 -0.552043 1.000000 0.978546
-0.353494 -0.198648 -0.865312 -0.855756 -0.133314 0.283564 0.115219 -0.432940 0.740481 -0.044559 1.000000 1.430570
-0.982556 0.397472 0.752798 -0.352750 -0.979451 -0.689238 -0.143581 -0.315546 -0.431041 -0.033367 1.000000 1.426335
0.217624 0.303649 -0.395326 0.065269 0.690101 0.016452 -0.940595 -0.431487 0.252889 -0.385651 1.000000 1.478219
-0.241423 0.599437 -0.216817 -0.831967 -0.294889 -0.471562 -0.530975 -0.432528 -0.831658 -0.587039 1.000000 1.358919
0.583521 -0.543617 -0.775630 0.633863 -0.198980 -0.447644 -0.747245 -0.803952 -0.613477 -0.442579 1.000000 0.500655
0.007702 -0.156401 -0.152105 -0.850266 -0.095287 -0.404337 -0.920952 -0.498422 -0.409550 -0.914887 1.000000 0.518496
0.474272 -0.921036 -0.298952 -0.311350 0.077117 -0.570747 0.467348 0.223044 -0.441838 0.481018 1.000000 1.006639
0.615236 -0.009356 -0.667415 -0.484520 0.410553 0.444513 0.665915 0.290199 -0.594254 -0.676759 1.000000 0.909847
-0.697449 -0.186450 -0.678519 -0.759392 -0.005947 -0.689791 -0.725268 0.161290 -0.461850 -0.409473 1.000000 1.416068
0.209599 -0.579823 0.582808 0.699313 0.206428 0.583807 -0.080992 -0.479343 -0.723416 0.050440 1.000000 0.807374
-0.163947 0.871650 0.302271 -0.884030 -0.214660 -0.986436 0.777641 0.008442 -0.944283 0.657050 1.000000 0.737846
-0.138156 -0.547315 0.109207 0.951934 -0.322936 0.101602 -0.185961 0.909140 0.999080 -0.472068 1.000000 1.329853
-0.412028 0.499526 0.711075 0.706980 -0.482858 -0.882505 -0.648014 -0.409613 0.032710 -0.641814 1.000000 0.547436
-0.765291 -0.980791 0.474872 0.802272 -0.625535 0.153672 0.423466 0.929218 -0.442967 -0.628538 1.000000 1.263146
0.565692 -0.812956 -0.461758 0.808716 -0.109226 -0.467623 -0.828341 -0.432028 -0.808414 0.966070 1.000000 1.416285
-0.088026 -0.989065 -0.385006 0.794609 -0.320206 -0.190313 -0.520354 0.559787 0.795264 0.503222 1.000000 1.042227
-0.811566 0.609356 -0.106444 -0.537086 0.642957 0.256224 0.366347 0.832685 0.074078 -0.231503 1.000000 1.119190
0.626676 -0.415169 -0.243002 -0.118742 -0.056762 0.914099 -0.259095 -0.619295 0.807760 0.620864 1.000000 0.976911
-0.151742 0.608872 -0.635114 -0.016778 -0.804225 0.980208 -0.376672 0.282005 -0.799850 0.013175 1.000000 0.632064
-0.326742 0.901123 0.714510 0.208395 -0.565642 0.545980 -0.674823 0.754043 -0.368095 -0.510647 1.000000 1.388441
0.854821 0.534469 0.975880 -0.932314 0.664227 -0.520782 -0.156949 -0.225114 -0.544113 0.078036 1.000000 0.802678
-0.214038 -0.080687 -0.778806 -0.759648 -0.682770 -0.036685 -0.371753 0.448211 0.491729 -0.037126 1.000000 1.249451
0.981080 -0.027136 0.005637 0.821311 0.319646 -0.659893 0.437618 -0.603291 -0.272081 -0.119454 1.000000 1.014792
-0.170696 0.539560 -0.946653 -0.932221 -0.724225 -0.951456 -0.753422 0.306405 0.668262 -0.258071 1.000000 0.913340
0.159379 -0.645031 -0.437488 0.569229 0.580122 0.242555 -0.219893 -0.778433 0.645477 0.030535 1.000000 1.314080
0.878904 -0.071089 -0.731441 -0.374001 0.583456 -0.064396 -0.851742 0.604212 -0.972099 -0.130245 1.000000 1.222537
-0.436579 0.604035 0.606023 -0.460014 -0.656989 0.651690 -0.944959 -0.896509 -0.026501 0.942096 1.000000 1.319449
-0.383256 -0.829253 0.058043 -0.582185 0.667240 -0.988304 -0.860371 0.383783 0.723160 0.401845 1.000000 1.298643
0.524736 0.781434 0.782828 0.506306 0.807583 0.806862 -0.242893 -0.906304 -0.199994 -0.041668 1.000000 0.972136
-0.439303 -0.548139 0.693356 0.970786 0.333959 -0.276267 -0.629891 0.194695 0.681032 0.330185 1.000000 0.587272
0.485303 0.447708 -0.232480 -0.292514 -0.247146 0.092552 0.647799 -0.013238 0.589519 0.583331 1.000000 0.662004
-0.536367 0.853099 0.685615 -0.616692 -0.570187 -0.618342 -0.019405 -0.420941 -0.393781 0.865061 1.000000 1.465734
-0.433904 0.877053 -0.872561 0.464282 -0.191141 0.372461 -0.120677 0.013469 -0.840708 0.612809 1.000000 1.333421
-0.683622 -0.671072 -0.970157 -0.655668 0.063179 0.242344 -0.906761 0.703073 0.543093 -0.402400 1.000000 1.312194
0.357631 -0.167998 0.449699 0.832103 0.532243 0.871839 0.864359 -0.690298 0.831282 -0.507105 1.000000 0.793962
0.479132 0.005492 -0.739040 -0.738435 -0.981246 0.814774 0.825258 0.494308 0.704560 0.678908 1.000000 1.358386
0.354493 0.314546 0.987036 0.690976 -0.147666 0.881062 -0.320711 -0.908694 -0.367962 -0.030103 1.000000 0.973376
0.880545 -0.834861 0.221250 -0.757863 -0.028678 -0.579569 0.371439 -0.487079 0.557938 -0.850137 1.000000 0.998750
-0.874636 0.079928 -0.083580 0.846960 -0.918989 -0.364284 0.079698 -0.833626 -0.535992 0.623049 1.000000 0.628394
0.061650 -0.334054 -0.875202 -0.423813 0.383755 0.521423 -0.482966 0.271092 0.983251 -0.436572 1.000000 1.483982
-0.105827 0.101286 -0.554226 -0.033616 -0.259662 -0.932975 0.586671 0.422509 0.913494 -0.306967 1.000000 0.870001
-0.691479 -0.920420 -0.921293 -0.528819 -0.690057 0.604549 0.935430 0.276331 -0.098726 0.847425 1.000000 0.926735
-0.425934 0.665443 -0.968012 -0.136928 -0.949650 0.010491 -0.687424 0.296286 -0.593338 -0.592399 1.000000 0.588114
-0.395981 -0.134304 0.628239 0.261178 0.357794 -0.997120 0.295234 0.637987 -0.004706 -0.734296 1.000000 0.746625
0.293867 -0.359843 0.368081 0.452871 -0.493531 0.522384 0.602563 -0.538291 0.631714 -0.211427 1.000000 0.528535
-0.968067 0.174503 0.382060 -0.526485 0.013733 -0.134339 0.628768 -0.635011 0.271539 0.628547 1.000000 0.773977
-0.742687 0.767172 -0.842390 0.708038 -0.593521 -0.487366 -0.007185 -0.309753 -0.325247 -0.830271 1.000000 0.753731
-0.086395 -0.391804 0.202070 -0.307146 -0.360811 -0.820780 0.345073 -0.678130 -0.590758 -0.718759 1.000000 1.366591
0.058781 0.498456 -0.553717 0.885676 -0.176891 0.546446 0.839688 -0.192448 0.476994 -0.177449 1.000000 0.890489
-0.415343 0.027145 -0.506394 -0.572300 -0.899823 0.672163 -0.378717 0.782724 0.241170 0.507780 1.000000 0.742525
0.256792 -0.373177 -0.747340 0.615871 -0.102975 -0.645751 0.038303 -0.938504 0.565434 0.995294 1.000000 0.887701
