# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
0.277120 0.700570 -0.276603 0.978513 0.531240 -0.263292 -0.649635 0.069481 -0.814608 -0.659286 1.000000 0.866180
0.465695 0.868520 0.234823 -0.131746 0.963612 0.773572 0.799155 -0.081952 0.602341 0.408130 1.000000 1.407542
0.610661 0.429407 0.098100 -0.778941 0.188566 0.969661 0.192505 0.306502 0.256122 0.059808 1.000000 1.331061
-0.857061 -0.911001 -0.339578 0.450146 -0.393885 0.240927 -0.085139 0.783157 -0.073693 0.103563 1.000000 0.585910
-0.017119 0.887395 -0.269124 0.981071 0.028113 0.089135 0.353991 -0.565603 -0.779253 0.872868 1.000000 1.126347
0.205174 0.124775 -0.700809 0.488359 0.489322 0.906478 -0.684738 -0.407520 0.261851 -0.340663 1.000000 0.882343
0.721968 0.596360 0.907753 0.466189 0.160578 -0.829534 0.800638 -0.747265 0.121132 0.915713 1.000000 1.356243
-0.803088 0.386139 0.932751 -0.278965 -0.786916 0.869336 -0.366976 -0.727276 -0.575991 0.832321 1.000000 1.051830
-0.068960 0.879150 0.062241 0.649191 0.718891 0.660002 0.839251 0.083336 0.781641 -0.544672 1.000000 1.274587
0.373250 -0.214552 -0.078043 -0.707180 0.575303 0.367497 0.417638 0.456770 -0.251273 0.223887 1.000000 0.857041
0.963054 -0.028609 -0.433609 0.586707 -0.282955 -0.651937 -0.586511 -0.927989 -0.835018 0.979905 1.000000 0.810033
0.398976 0.218239 -0.824814 0.999678 -0.398149 0.532446 -0.389022 0.459880 -0.579820 0.147524 1.000000 0.701000
-0.708433 -0.388236 0.810705 0.993214 -0.244648 -0.028177 -0.652656 -0.720757 -0.038039 -0.662524 1.000000 0.844205
-0.537190 -0.709899 0.239636 -0.468350 0.077860 0.814903 -0.563953 0.394294 0.206806 0.457589 1.000000 0.961034
-0.653001 -0.750549 -0.477727 -0.462431 0.462353 0.435386 -0.653938 0.867853 -0.505455 0.082592 1.000000 1.386382
0.506140 0.117620 0.053155 -0.301645 0.711342 -0.970194 -0.522581 0.668723 0.118443 -0.263188 1.000000 0.861754
0.060185 0.216678 -0.892120 -0.059486 0.868559 -0.898958 -0.964007 0.654504 0.668779 -0.072664 1.000000 1.025063
0.870316 0.264290 0.957478 -0.101755 -0.170293 0.684164 0.708252 -0.796248 -0.446978 0.374392 1.000000 1.497487
-0.490493 0.598662 -0.470077 0.982667 0.080058 -0.503542 0.314393 0.911351 0.248544 0.419358 1.000000 0.570299
0.154874 0.995071 0.017761 0.929879 0.147461 -0.565993 -0.679326 0.593583 -0.389730 0.939048 1.000000 0.958670
-0.960457 0.533298 -0.956091 0.488439 -0.454358 -0.063146 0.869650 0.393379 0.342067 -0.764462 1.000000 0.658409
0.680726 0.352701 -0.878913 -0.848673 -0.754347 -0.851953 0.141905 0.142709 -0.162915 -0.703581 1.000000 1.165400
0.718101 -0.949354 -0.998299 -0.524082 0.538575 -0.383157 0.119807 0.675040 0.608082 -0.308691 1.000000 0.639468
-0.928071 -0.402298 -0.236828 -0.336150 0.029969 0.443912 -0.858933 0.869134 0.668631 -0.195597 1.000000 0.993918
0.674938 -0.013645 0.688781 0.917711 -0.589650 -0.564458 -0.185806 -0.452675 -0.146716 -0.390020 1.000000 1.091249
-0.539386 0.600370 0.335539 0.697873 -0.946207 -0.966126 -0.603297 0.036568 0.792497 -0.129848 1.000000 1.199331
0.761527 -0.574280 0.327516 0.075604 -0.480811 0.013942 0.161511 0.410904 -0.374029 0.005168 1.000000 1.227348
0.951756 -0.200619 -0.157556 -0.507046 -0.597930 -0.456693 0.783455 0.095533 0.837974 0.334879 1.000000 0.862243
0.238867 -0.165053 0.602426 -0.883367 -0.952227 -0.173785 0.801568 -0.572971 0.944936 0.277313 1.000000 1.133973
0.820721 0.036763 -0.452034 0.266325 -0.104772 -0.272696 -0.002302 0.575462 0.694967 0.627573 1.000000 0.936310
-0.217744 0.817561 0.957095 -0.061057 -0.557319 -0.755089 -0.039836 0.471114 0.202496 0.991306 1.000000 0.962557
0.481123 -0.372220 0.667844 0.475764 -0.014306 0.912251 -0.856196 -0.645296 -0.658300 -0.100615 1.000000 1.311810
-0.603492 0.252097 0.092742 -0.311326 -0.897478 -0.079702 -0.099489 -0.273779 0.516677 0.343415 1.000000 0.904297
-0.031016 -0.354097 -0.011162 0.873620 -0.447106 -0.563571 -0.111362 0.206501 0.587421 0.016226 1.000000 1.238403
-0.752833 0.098616 0.655298 0.972455 -0.994630 0.120613 0.522855 -0.748758 -0.611116 0.771040 1.000000 1.155574
-0.301295 -0.146521 -0.145622 0.460861 0.253031 0.694021 0.567779 0.511801 -0.997699 0.192514 1.000000 1.034056
-0.465812 -0.057417 0.357196 -0.110082 -0.318070 -0.936864 0.751647 -0.302826 0.846612 0.146343 1.000000 1.152346
-0.501371 -0.851646 -0.540341 -0.446038 -0.669150 0.290663 -0.660343 0.668019 0.499084 -0.883055 1.000000 0.823939
-0.079197 -0.081257 -0.752237 -0.951669 0.677276 0.758437 -0.453991 0.105167 0.520302 -0.544301 1.000000 1.279370
-0.933064 -0.662723 0.394221 -0.174342 0.443953 0.147848 0.787941 0.947602 -0.499495 -0.266028 1.000000 1.157811
-0.162800 -0.414357 -0.275156 -0.849182 -0.169385 0.412171 0.590730 -0.335015 0.997696 0.937451 1.000000 0.692707
0.114967 -0.807257 0.708900 0.358096 0.148968 -0.310056 -0.084756 -0.334228 -0.895696 0.558618 1.000000 0.783931
-0.615544 0.070142 -0.532612 0.230875 0.011470 0.091669 0.967795 -0.955607 -0.655960 0.388924 1.000000 1.214932
