# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.625592 -0.045463 -0.434404 0.868915 -0.210149 0.388476 -0.382484 0.283336 1.000000 1.347900
0.303876 0.343895 0.897079 -0.915127 -0.253554 0.207209 0.929283 0.774912 1.000000 0.688938
-0.931674 0.532582 -0.925789 0.282794 -0.939221 0.289195 0.183988 0.673058 1.000000 0.950607
0.057218 -0.735246 0.787754 -0.000777 -0.118107 -0.111508 -0.223240 0.831107 1.000000 1.125347
0.360340 -0.682584 0.261987 0.883112 0.537054 -0.579120 -0.274222 0.365630 1.000000 1.469748
0.428980 0.909253 -0.707642 -0.533064 -0.069700 -0.522962 0.579732 -0.399333 1.000000 0.707807
-0.662959 0.983439 0.928646 -0.282673 0.000899 0.042297 -0.615592 0.743879 1.000000 1.094449
-0.703551 -0.733594 -0.268299 -0.744192 -0.870696 -0.218039 0.758978 -0.512513 1.000000 1.411457
-0.841668 -0.508449 -0.218229 -0.164557 0.789905 0.712066 -0.692899 0.631074 1.000000 0.745686
0.881551 -0.938389 0.952555 -0.883588 -0.176637 0.464259 -0.478091 0.403086 1.000000 1.274304
-0.400928 0.570747 0.309144 0.294884 -0.442720 0.992467 -0.509367 0.803720 1.000000 1.136277
-0.582801 0.573237 -0.238771 0.729921 -0.669097 0.027935 0.589619 0.370286 1.000000 1.288489
0.580933 -0.543377 0.558504 -0.185237 0.992649 0.677561 0.618147 -0.235118 1.000000 1.380202
-0.944358 0.584880 -0.400494 -0.691051 -0.009369 -0.662509 0.643340 0.978378 1.000000 0.865581
-0.663951 -0.769243 -0.014074 -0.911661 -0.341931 0.853422 0.632741 0.353187 1.000000 1.093377
