# x0 x1 x2 x3 x4 x5 x6 x7 amplitude sigma
-0.318707 0.714258 -0.010174 0.617147 0.741631 0.161370 0.121705 -0.378145 1.000000 1.460261
-0.593410 0.914979 -0.561743 -0.431075 0.784421 -0.771188 0.694615 0.871013 1.000000 1.060942
0.870625 -0.731908 0.633858 0.975754 0.814160 -0.362253 0.325120 0.036331 1.000000 1.490345
0.658428 0.843322 -0.502694 0.777784 0.621979 -0.304467 -0.488062 0.210156 1.000000 1.320446
0.264551 0.717315 -0.408094 -0.433893 -0.178953 -0.669161 0.754608 -0.098764 1.000000 1.432869
-0.656564 -0.548051 -0.790808 0.987751 0.509808 -0.501879 0.574319 0.247563 1.000000 0.927324
-0.371949 -0.830608 -0.922513 0.654158 0.608891 -0.478932 0.407987 0.033514 1.000000 0.770301
-0.517707 -0.220549 -0.699104 0.033774 0.464424 -0.274086 -0.578703 -0.534933 1.000000 1.136303
-0.213982 0.162820 0.317948 0.515719 0.016911 0.462587 -0.618738 0.501987 1.000000 1.375118
0.093468 -0.530481 0.189502 0.883380 0.116482 -0.634197 0.646886 0.779932 1.000000 0.810832
0.509569 0.907180 -0.351336 -0.721823 -0.744055 0.028605 0.026694 0.754498 1.000000 0.901300
0.499697 0.785269 0.933832 -0.779012 0.935968 -0.857060 0.550841 -0.152234 1.000000 1.173548
0.088706 0.544648 -0.572053 -0.185944 0.502480 -0.915747 -0.864452 -0.323644 1.000000 0.547443
0.266079 0.449742 -0.495047 -0.827686 -0.273834 -0.130659 0.306606 -0.237992 1.000000 1.198757
0.786279 0.057815 -0.198427 -0.589870 -0.906837 -0.114179 0.772040 -0.591721 1.000000 0.786895
-0.617770 0.029332 -0.615522 -0.511822 0.004733 0.321018 0.450369 0.735833 1.000000 0.625091
0.387202 0.631243 -0.412112 -0.890968 0.378820 0.512753 0.025118 -0.736357 1.000000 0.602461
0.707693 -0.293037 0.615925 0.541734 -0.096815 -0.710003 0.898263 0.766720 1.000000 1.171663
0.463302 0.882005 -0.548127 -0.544708 -0.790203 0.644011 0.591591 0.450829 1.000000 0.762724
-0.718811 -0.817644 -0.089259 -0.494674 -0.811488 0.354922 -0.970063 -0.519750 1.000000 0.521878
0.253971 -0.783789 0.147319 -0.434393 0.072540 -0.314804 -0.301387 0.979409 1.000000 1.324308
-0.534434 -0.677842 0.259930 -0.204897 -0.752428 0.026325 -0.124243 -0.043510 1.000000 0.993704
-0.159241 0.373938 0.295636 0.418117 -0.403629 0.184036 0.282759 0.543138 1.000000 1.252061
0.397549 -0.712500 0.475092 -0.047724 -0.072187 0.987845 0.601387 -0.786425 1.000000 1.383476
0.662506 -0.963443 -0.222614 0.381718 -0.806807 -0.880002 0.325943 0.467209 1.000000 1.343401
-0.721402 0.855449 -0.052401 -0.305547 -0.695467 0.163034 -0.314737 -0.183056 1.000000 0.794998
-0.756025 0.675745 -0.708042 -0.920483 0.913242 0.548259 -0.190250 -0.352475 1.000000 0.723166
0.003957 -0.510610 -0.012466 0.869946 0.193958 0.214392 0.265076 -0.925988 1.000000 1.269077
0.378235 -0.004690 -0.751640 0.768173 -0.928205 -0.383967 -0.782409 -0.253132 1.000000 1.158276
-0.331367 0.400941 -0.309567 0.456695 0.589030 -0.098536 0.360196 0.880095 1.000000 0.588331
-0.129541 -0.640948 0.626100 -0.007354 0.506174 0.420669 0.176202 -0.857177 1.000000 0.664373
-0.348293 -0.951323 -0.486164 -0.184160 -0.543011 -0.231453 0.584099 0.715823 1.000000 0.872339
0.880311 -0.238235 0.459305 0.336460 -0.946874 -0.395287 -0.250498 0.620385 1.000000 0.933333
-0.316069 0.043773 -0.019240 0.390728 0.990795 -0.513158 0.939520 -0.739229 1.000000 1.131681
-0.658256 0.516765 0.393790 -0.830350 0.182329 0.238318 -0.171319 0.652146 1.000000 0.669470
-0.611314 -0.442319 0.305910 -0.949624 -0.986907 0.049229 0.648236 -0.761015 1.000000 0.882565
0.406287 0.534803 -0.496561 0.449637 -0.677586 -0.551928 -0.221329 0.041426 1.000000 1.146919
-0.498775 0.263659 0.099223 -0.786658 0.671894 0.487944 -0.830120 -0.705346 1.000000 0.773739
-0.858424 -0.411528 0.129352 -0.057648 -0.092587 0.827428 0.066655 0.359443 1.000000 0.785688
-0.724249 -0.352710 0.222657 -0.173473 0.711986 0.503408 0.443619 -0.155408 1.000000 1.449360
0.915272 -0.903833 -0.131865 -0.903625 0.340768 0.292446 0.795199 0.273807 1.000000 1.019467
-0.458099 -0.399791 -0.783070 -0.510943 -0.555679 0.086600 -0.877579 0.145970 1.000000 0.547954
0.521851 -0.148062 0.319814 -0.908331 -0.210096 0.913182 0.365093 -0.026541 1.000000 0.508554
0.589698 -0.444940 -0.621673 -0.073692 -0.638663 0.498827 -0.786346 -0.284867 1.000000 1.154915
-0.731873 0.793187 -0.937798 -0.354070 -0.618365 -0.547801 0.180476 -0.444828 1.000000 1.454683
0.640667 -0.525718 -0.615573 -0.142917 -0.250935 -0.759272 0.406752 -0.392646 1.000000 1.115887
-0.979859 0.575416 0.723430 -0.965505 0.487424 0.744621 -0.445904 -0.832257 1.000000 0.688116
0.183306 0.700288 0.125778 0.331844 -0.074845 -0.382875 -0.517557 -0.842592 1.000000 0.815232
-0.658235 0.234658 -0.710350 0.798691 -0.528986 -0.492830 0.974540 0.933041 1.000000 1.421170
-0.959915 -0.925130 0.188879 0.110379 0.654374 -0.773680 0.915882 -0.275178 1.000000 0.961836
0.447518 -0.032001 0.694648 -0.523444 -0.905046 -0.629223 0.196260 -0.248827 1.000000 1.023536
0.417789 -0.088426 0.550996 -0.444652 -0.287973 -0.219070 -0.282658 -0.801824 1.000000 0.751139
-0.368969 -0.441852 -0.894222 -0.387354 0.319285 0.931630 0.288174 -0.161203 1.000000 1.356546
0.429645 -0.259077 0.978413 -0.999355 0.573814 -0.743473 -0.839872 0.127446 1.000000 0.710658
0.120147 0.617995 -0.782467 0.085116 -0.836344 0.407259 -0.303961 -0.806457 1.000000 0.626265
0.625363 -0.941446 -0.219950 -0.501353 -0.668343 -0.372372 0.587735 -0.695309 1.000000 0.709206
-0.422377 0.043583 -0.393079 -0.894007 -0.348810 -0.471206 0.359553 0.834109 1.000000 1.384203
-0.456132 0.877276 0.650237 -0.235837 -0.113379 0.832891 -0.053171 -0.051673 1.000000 1.289025
-0.066008 0.211495 -0.040143 -0.339522 0.155650 0.150346 -0.843323 0.741132 1.000000 1.368700
0.570045 -0.859166 0.695359 -0.692926 -0.198678 -0.031718 -0.688646 0.093334 1.000000 0.636863
-0.036454 0.213022 0.164958 0.479434 0.504024 -0.445861 0.052378 -0.978707 1.000000 0.514219
-0.831331 0.450461 -0.505143 0.529099 -0.092966 -0.556053 -0.002314 0.336393 1.000000 1.009400
-0.481818 -0.769465 0.920548 0.460263 -0.682596 -0.960671 -0.448960 -0.812021 1.000000 0.953764
0.379907 -0.449782 0.223387 -0.420097 -0.588283 -0.740088 -0.580726 -0.339324 1.000000 1.441408
-0.197376 -0.592771 0.461409 0.383529 -0.680501 -0.594867 -0.219892 0.494357 1.000000 1.457782
0.294454 0.129724 0.148802 -0.689115 -0.265881 0.638865 -0.109387 0.487442 1.000000 1.238002
-0.786441 0.396963 0.325200 -0.141839 -0.278656 -0.473541 -0.874284 -0.563756 1.000000 0.924222
-0.419826 0.283291 -0.247973 0.430278 -0.907658 -0.709787 0.374019 -0.788545 1.000000 0.965547
0.999884 0.520737 0.854778 0.502249 0.281222 -0.026422 -0.379607 -0.999930 1.000000 1.206471
0.357217 -0.137234 0.498723 0.994131 -0.059388 0.071519 -0.899872 -0.744259 1.000000 0.982794
0.883663 0.315494 -0.356351 0.686696 0.559330 -0.140990 -0.723209 0.074818 1.000000 0.775704
-0.419924 0.573425 0.461676 0.209994 0.496221 -0.509904 -0.371996 0.815337 1.000000 1.227701
-0.485535 -0.219993 -0.568297 -0.669232 -0.209006 0.449570 -0.711355 -0.258862 1.000000 1.409446
-0.694453 -0.875740 0.794801 -0.296191 -0.077356 0.702481 0.706660 -0.238269 1.000000 1.459355
