# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 amplitude sigma
0.935928 -0.818931 -0.850969 -0.708649 -0.798367 0.885548 0.153149 -0.663523 0.124707 0.707022 0.712476 -0.313416 -0.561356 0.349037 0.203698 0.033852 0.353777 -0.532488 -0.434583 0.163242 1.000000 0.813550
-0.300540 0.182104 -0.988397 0.633658 -0.915500 -0.807162 0.129085 0.459834 -0.814591 0.446804 0.609487 0.777571 0.071783 0.647715 0.522964 0.257465 0.102659 0.511855 -0.004383 0.395852 1.000000 0.918858
-0.480154 0.435840 0.239383 0.460913 0.301297 -0.639604 -0.343777 -0.605702 -0.828140 0.337440 0.933296 -0.066358 -0.008759 0.240307 0.269804 -0.117673 0.937082 -0.577898 -0.872119 0.515362 1.000000 1.490775
-0.640719 -0.679244 0.863599 -0.295116 -0.514756 0.449372 0.679688 0.235403 0.186180 -0.750953 -0.588397 -0.005489 -0.739681 -0.825987 0.715558 -0.147267 -0.996144 0.869993 -0.412952 0.313514 1.000000 0.617087
-0.670783 0.859606 -0.261570 0.366591 0.196072 0.030974 0.367563 -0.581211 -0.310797 -0.303467 -0.180677 -0.688493 -0.905949 -0.991212 0.192723 -0.751351 0.842741 -0.629614 0.381992 -0.289962 1.000000 1.029229
0.125947 -0.372749 -0.609631 -0.668494 0.675629 0.944958 0.035815 0.619117 -0.346696 -0.723705 0.031586 -0.171360 0.708323 -0.659065 0.634458 0.938520 0.473242 0.681032 0.086501 0.903641 1.000000 0.768844
0.535579 -0.092267 0.700979 -0.168612 0.698361 -0.386330 -0.067484 0.398749 -0.149045 0.695345 -0.275497 -0.538461 0.355305 -0.268797 0.946499 -0.904138 -0.353882 -0.306131 0.130100 0.670333 1.000000 1.144893
-0.813752 -0.024906 0.875124 0.528519 0.392898 0.180290 0.279409 -0.549174 0.651590 -0.983097 -0.502831 -0.736234 -0.551453 -0.201059 0.934556 0.632137 0.090399 -0.914717 -0.587186 0.023414 1.000000 0.685774
-0.182518 -0.406786 0.240818 -0.569782 0.782809 0.796363 0.852698 0.904432 -0.579184 -0.883774 -0.478508 -0.773696 -0.156940 0.579553 -0.817120 -0.565390 0.256236 0.573608 0.989932 -0.455482 1.000000 1.017312
-0.722964 0.662225 0.538497 -0.485489 0.789949 0.477851 -0.389233 0.388776 0.921287 0.780452 -0.184686 -0.196566 0.698257 -0.164136 -0.911037 -0.965477 -0.929736 0.870638 -0.388519 0.685386 1.000000 0.800241
-0.422160 -0.374032 -0.757544 0.667999 -0.402746 0.835189 0.820846 0.235937 -0.161390 -0.950385 -0.941234 0.694029 0.729488 0.698807 0.922387 -0.001257 -0.058094 -0.072768 0.833792 0.197051 1.000000 1.036834
-0.483936 0.568037 -0.764220 -0.053081 0.284045 -0.581119 0.517830 -0.607556 0.308254 0.590517 -0.351503 -0.452156 0.227809 0.440967 0.658652 -0.214029 0.192108 0.215332 0.172640 0.872361 1.000000 1.112558
-0.344980 -0.453477 0.792674 0.562466 0.752006 -0.180068 -0.296684 -0.642131 -0.359254 0.268083 0.996392 0.473701 -0.359860 0.933965 -0.648404 -0.855666 -0.487607 -0.837960 -0.694237 0.198223 1.000000 0.968134
0.992874 0.258904 0.660174 0.531896 0.125383 -0.286823 0.796754 0.685801 -0.815003 -0.742708 -0.489595 0.404566 0.416534 0.526889 -0.081131 -0.381277 -0.039141 0.631448 -0.671013 -0.973849 1.000000 1.108215
0.188830 -0.281678 -0.281919 -0.718227 -0.002601 0.284255 0.640067 -0.347539 -0.403718 -0.543134 0.135347 0.215152 -0.879511 -0.148443 -0.103236 -0.522449 0.355559 -0.216722 -0.089946 0.954666 1.000000 1.063071
