# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.243123 0.002999 0.243273 0.002975 0.243366 0.000202 0.243488 0.000202
1.000000 0.176617 0.002632 0.176888 0.002643 0.220325 0.001922 0.220610 0.001884
2.000000 0.110471 0.011633 0.110847 0.011646 0.333598 0.015487 0.334851 0.015448
3.000000 0.122368 0.016095 0.121975 0.016127 0.197030 0.002453 0.197441 0.002414
4.000000 0.075172 0.008723 0.074973 0.008590 0.231303 0.006910 0.231461 0.006820
5.000000 0.062200 0.004623 0.062284 0.004764 0.225105 0.004035 0.225283 0.003970
6.000000 0.059935 0.004759 0.060047 0.004882 0.212123 0.003012 0.212382 0.002994
7.000000 0.054607 0.006365 0.054698 0.006444 0.200211 0.004725 0.200567 0.004709
8.000000 0.046502 0.006515 0.046560 0.006602 0.183548 0.008758 0.184044 0.008723
9.000000 0.038284 0.004364 0.038316 0.004431 0.159740 0.012702 0.160480 0.012620
10.000000 0.034011 0.002391 0.034066 0.002356 0.145273 0.007144 0.146533 0.006962
11.000000 0.032200 0.001384 0.032402 0.001322 0.148246 0.006068 0.150044 0.006335
12.000000 0.030192 0.001624 0.030578 0.001465 0.137462 0.007926 0.139280 0.007864
13.000000 0.028502 0.001906 0.028967 0.001861 0.128188 0.010276 0.129873 0.010358
14.000000 0.026891 0.001603 0.027334 0.001610 0.125203 0.002369 0.126711 0.002477
15.000000 0.025388 0.001540 0.025781 0.001579 0.124944 0.002929 0.126304 0.002860
16.000000 0.023383 0.001241 0.023731 0.001281 0.122801 0.002021 0.124100 0.001920
17.000000 0.021504 0.001111 0.021827 0.001125 0.119122 0.003213 0.120471 0.003022
18.000000 0.020265 0.001154 0.020573 0.001150 0.117085 0.003497 0.118553 0.003277
19.000000 0.019198 0.000990 0.019493 0.000973 0.116282 0.002270 0.117817 0.002115
20.000000 0.018179 0.001025 0.018481 0.000983 0.114342 0.001792 0.115810 0.001860
21.000000 0.017121 0.001119 0.017450 0.001058 0.112064 0.001274 0.113395 0.001448
22.000000 0.015842 0.000923 0.016194 0.000882 0.111144 0.001546 0.112390 0.001700
23.000000 0.014715 0.000959 0.015079 0.000932 0.110834 0.001710 0.112110 0.001899
24.000000 0.013957 0.001028 0.014329 0.001017 0.109909 0.001402 0.111318 0.001535
25.000000 0.013204 0.000953 0.013580 0.000951 0.108945 0.001180 0.110545 0.001180
26.000000 0.012348 0.000972 0.012721 0.000976 0.108528 0.000732 0.110306 0.000725
27.000000 0.011418 0.001010 0.011782 0.001017 0.108078 0.000507 0.109957 0.000504
28.000000 0.010533 0.001039 0.010886 0.001046 0.107409 0.000837 0.109293 0.000824
29.000000 0.009774 0.001032 0.010120 0.001038 0.106893 0.000758 0.108723 0.000770
30.000000 0.009042 0.000989 0.009387 0.000998 0.106467 0.000745 0.108240 0.000777
31.000000 0.008346 0.001034 0.008685 0.001050 0.106024 0.000788 0.107773 0.000804
32.000000 0.007686 0.001018 0.008005 0.001044 0.105692 0.000706 0.107459 0.000714
33.000000 0.007039 0.000987 0.007333 0.001021 0.105417 0.000594 0.107226 0.000593
34.000000 0.006386 0.000980 0.006661 0.001017 0.105081 0.000492 0.106932 0.000500
35.000000 0.005801 0.000986 0.006063 0.001021 0.104758 0.000437 0.106640 0.000486
36.000000 0.005308 0.000920 0.005554 0.000951 0.104489 0.000402 0.106392 0.000436
37.000000 0.004830 0.000817 0.005056 0.000845 0.104234 0.000376 0.106161 0.000407
38.000000 0.004408 0.000775 0.004613 0.000802 0.103987 0.000377 0.105951 0.000398
39.000000 0.004013 0.000714 0.004202 0.000742 0.103802 0.000332 0.105812 0.000320
40.000000 0.003678 0.000603 0.003851 0.000637 0.103643 0.000333 0.105698 0.000292
41.000000 0.003382 0.000503 0.003537 0.000543 0.103482 0.000351 0.105570 0.000328
42.000000 0.003155 0.000417 0.003292 0.000460 0.103326 0.000321 0.105440 0.000327
43.000000 0.002966 0.000341 0.003084 0.000383 0.103138 0.000318 0.105278 0.000345
44.000000 0.002807 0.000282 0.002910 0.000320 0.102957 0.000310 0.105127 0.000364
45.000000 0.002666 0.000224 0.002757 0.000257 0.102844 0.000292 0.105041 0.000349
46.000000 0.002540 0.000192 0.002619 0.000217 0.102755 0.000275 0.104966 0.000320
47.000000 0.002432 0.000175 0.002501 0.000193 0.102626 0.000281 0.104833 0.000317
48.000000 0.002340 0.000170 0.002400 0.000183 0.102486 0.000259 0.104679 0.000288
49.000000 0.002245 0.000162 0.002299 0.000171 0.102367 0.000213 0.104550 0.000239
50.000000 0.002155 0.000163 0.002208 0.000170 0.102254 0.000214 0.104447 0.000235
51.000000 0.002069 0.000176 0.002120 0.000184 0.102160 0.000230 0.104382 0.000237
52.000000 0.001980 0.000177 0.002029 0.000185 0.102080 0.000231 0.104338 0.000231
53.000000 0.001900 0.000170 0.001947 0.000175 0.101989 0.000238 0.104279 0.000220
