# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
0.000000 0.013306 0.000913 0.013174 0.000912 0.011977 0.000042 0.011849 0.000044
1.000000 0.012200 0.002209 0.012108 0.002206 0.006899 0.000413 0.006808 0.000411
2.000000 0.019448 0.004268 0.019389 0.004269 0.026702 0.004523 0.026666 0.004478
3.000000 0.010926 0.001982 0.010890 0.001954 0.006078 0.002025 0.006038 0.002035
4.000000 0.004963 0.001021 0.004952 0.001041 0.004928 0.001127 0.004857 0.001115
5.000000 0.008544 0.001894 0.008539 0.001896 0.005828 0.002260 0.005757 0.002247
6.000000 0.004691 0.000682 0.004690 0.000679 0.005068 0.002092 0.005003 0.002075
7.000000 0.003504 0.000316 0.003504 0.000318 0.003960 0.001320 0.003902 0.001301
8.000000 0.003625 0.000337 0.003633 0.000335 0.002868 0.000892 0.002826 0.000873
9.000000 0.003112 0.000282 0.003121 0.000278 0.002410 0.000473 0.002377 0.000463
10.000000 0.002910 0.000175 0.002913 0.000180 0.002243 0.000473 0.002219 0.000466
11.000000 0.002779 0.000297 0.002780 0.000304 0.001972 0.000535 0.001958 0.000527
12.000000 0.002581 0.000216 0.002578 0.000222 0.001744 0.000426 0.001736 0.000425
13.000000 0.002458 0.000190 0.002451 0.000193 0.001412 0.000365 0.001406 0.000367
14.000000 0.002300 0.000161 0.002292 0.000159 0.001273 0.000218 0.001262 0.000219
15.000000 0.002133 0.000146 0.002127 0.000140 0.001269 0.000213 0.001255 0.000214
16.000000 0.002022 0.000164 0.002018 0.000159 0.001154 0.000333 0.001137 0.000329
17.000000 0.001932 0.000166 0.001931 0.000163 0.001016 0.000266 0.000998 0.000261
18.000000 0.001836 0.000151 0.001837 0.000152 0.000860 0.000208 0.000849 0.000199
19.000000 0.001798 0.000188 0.001798 0.000185 0.000800 0.000191 0.000795 0.000190
20.000000 0.001794 0.000371 0.001789 0.000352 0.000789 0.000161 0.000787 0.000163
21.000000 0.001656 0.000212 0.001655 0.000207 0.000709 0.000123 0.000706 0.000124
22.000000 0.001539 0.000115 0.001541 0.000117 0.000660 0.000085 0.000658 0.000085
23.000000 0.001495 0.000116 0.001497 0.000118 0.000584 0.000079 0.000580 0.000078
24.000000 0.001463 0.000126 0.001466 0.000124 0.000543 0.000090 0.000539 0.000089
25.000000 0.001414 0.000113 0.001418 0.000110 0.000523 0.000086 0.000519 0.000084
26.000000 0.001444 0.000195 0.001444 0.000184 0.000518 0.000083 0.000516 0.000083
27.000000 0.001401 0.000217 0.001402 0.000201 0.000430 0.000071 0.000428 0.000069
28.000000 0.001285 0.000108 0.001292 0.000105 0.000392 0.000047 0.000391 0.000047
29.000000 0.001253 0.000107 0.001262 0.000103 0.000360 0.000052 0.000361 0.000052
30.000000 0.001200 0.000104 0.001212 0.000102 0.000351 0.000053 0.000351 0.000051
31.000000 0.001173 0.000096 0.001186 0.000095 0.000351 0.000050 0.000351 0.000049
32.000000 0.001136 0.000096 0.001149 0.000096 0.000312 0.000035 0.000312 0.000034
33.000000 0.001115 0.000103 0.001128 0.000103 0.000291 0.000026 0.000292 0.000026
34.000000 0.001070 0.000093 0.001084 0.000093 0.000276 0.000035 0.000278 0.000034
35.000000 0.001052 0.000102 0.001069 0.000103 0.000263 0.000032 0.000264 0.000031
36.000000 0.001016 0.000093 0.001033 0.000093 0.000252 0.000033 0.000252 0.000032
37.000000 0.000993 0.000095 0.001012 0.000096 0.000238 0.000032 0.000238 0.000031
38.000000 0.000967 0.000099 0.000986 0.000100 0.000234 0.000016 0.000235 0.000016
39.000000 0.000948 0.000110 0.000967 0.000109 0.000218 0.000022 0.000218 0.000021
40.000000 0.000934 0.000145 0.000953 0.000141 0.000215 0.000018 0.000215 0.000018
41.000000 0.000909 0.000145 0.000929 0.000144 0.000207 0.000016 0.000207 0.000016
42.000000 0.000861 0.000094 0.000881 0.000094 0.000202 0.000019 0.000202 0.000019
43.000000 0.000846 0.000111 0.000866 0.000110 0.000195 0.000017 0.000195 0.000017
44.000000 0.000818 0.000110 0.000838 0.000110 0.000184 0.000013 0.000185 0.000013
45.000000 0.000796 0.000104 0.000817 0.000103 0.000182 0.000011 0.000182 0.000011
46.000000 0.000776 0.000114 0.000797 0.000113 0.000178 0.000011 0.000179 0.000011
47.000000 0.000750 0.000109 0.000771 0.000107 0.000176 0.000013 0.000177 0.000013
48.000000 0.000731 0.000115 0.000751 0.000114 0.000171 0.000014 0.000172 0.000014
49.000000 0.000706 0.000113 0.000727 0.000113 0.000167 0.000010 0.000167 0.000010
50.000000 0.000684 0.000117 0.000705 0.000117 0.000163 0.000008 0.000163 0.000008
51.000000 0.000662 0.000118 0.000683 0.000118 0.000160 0.000007 0.000160 0.000007
52.000000 0.000637 0.000118 0.000659 0.000119 0.000160 0.000009 0.000160 0.000009
53.000000 0.000615 0.000120 0.000637 0.000121 0.000157 0.000009 0.000157 0.000009
54.000000 0.000592 0.000122 0.000614 0.000123 0.000154 0.000008 0.000154 0.000008
55.000000 0.000569 0.000122 0.000592 0.000124 0.000150 0.000006 0.000150 0.000006
56.000000 0.000547 0.000125 0.000570 0.000126 0.000149 0.000005 0.000150 0.000005
57.000000 0.000524 0.000124 0.000548 0.000126 0.000150 0.000006 0.000150 0.000006
58.000000 0.000503 0.000126 0.000526 0.000129 0.000147 0.000006 0.000148 0.000006
59.000000 0.000480 0.000124 0.000503 0.000127 0.000145 0.000006 0.000146 0.000006
60.000000 0.000460 0.000127 0.000483 0.000131 0.000144 0.000005 0.000144 0.000005
61.000000 0.000436 0.000122 0.000459 0.000127 0.000144 0.000009 0.000144 0.000009
62.000000 0.000417 0.000124 0.000440 0.000129 0.000145 0.000015 0.000146 0.000014
63.000000 0.000394 0.000119 0.000416 0.000124 0.000149 0.000028 0.000149 0.000028
64.000000 0.000375 0.000119 0.000398 0.000125 0.000151 0.000036 0.000151 0.000035
65.000000 0.000354 0.000115 0.000376 0.000121 0.000153 0.000046 0.000153 0.000046
66.000000 0.000336 0.000113 0.000357 0.000119 0.000142 0.000017 0.000142 0.000017
67.000000 0.000317 0.000109 0.000338 0.000116 0.000135 0.000003 0.000136 0.000003
68.000000 0.000299 0.000106 0.000319 0.000112 0.000137 0.000010 0.000138 0.000010
69.000000 0.000283 0.000103 0.000302 0.000110 0.000139 0.000018 0.000140 0.000018
70.000000 0.000266 0.000098 0.000285 0.000105 0.000136 0.000011 0.000137 0.000011
71.000000 0.000254 0.000097 0.000272 0.000104 0.000131 0.000003 0.000132 0.000003
72.000000 0.000246 0.000099 0.000263 0.000106 0.000134 0.000009 0.000134 0.000009
73.000000 0.000253 0.000137 0.000270 0.000144 0.000136 0.000016 0.000136 0.000016
74.000000 0.000291 0.000269 0.000308 0.000275 0.000130 0.000004 0.000131 0.000004
75.000000 0.000331 0.000416 0.000348 0.000424 0.000130 0.000003 0.000130 0.000003
76.000000 0.000241 0.000179 0.000256 0.000185 0.000133 0.000011 0.000133 0.000011
77.000000 0.000196 0.000084 0.000210 0.000091 0.000132 0.000011 0.000132 0.000011
78.000000 0.000230 0.000192 0.000244 0.000198 0.000135 0.000024 0.000135 0.000024
79.000000 0.000170 0.000060 0.000183 0.000066 0.000149 0.000064 0.000150 0.000063
80.000000 0.000206 0.000149 0.000218 0.000153 0.000153 0.000079 0.000153 0.000078
81.000000 0.000160 0.000052 0.000172 0.000057 0.000155 0.000091 0.000155 0.000089
82.000000 0.000180 0.000106 0.000191 0.000110 0.000127 0.000007 0.000128 0.000007
83.000000 0.000140 0.000041 0.000150 0.000046 0.000137 0.000037 0.000137 0.000037
84.000000 0.000152 0.000085 0.000161 0.000088 0.000151 0.000084 0.000151 0.000083
85.000000 0.000127 0.000037 0.000135 0.000041 0.000123 0.000003 0.000124 0.000003
86.000000 0.000138 0.000059 0.000147 0.000062 0.000144 0.000063 0.000144 0.000062
87.000000 0.000126 0.000037 0.000134 0.000039 0.000145 0.000069 0.000145 0.000068
88.000000 0.000119 0.000036 0.000127 0.000038 0.000127 0.000016 0.000127 0.000016
