# x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 amplitude sigma
-0.094791 0.986973 0.538273 0.788803 0.136706 0.054516 -0.465608 -0.349015 -0.294448 0.696387 1.000000 1.016937
0.016024 0.698593 0.280811 -0.473827 0.869720 0.383375 0.267697 0.134567 0.390771 -0.920837 1.000000 1.299424
-0.073444 -0.519230 -0.428033 -0.670699 -0.854289 0.060019 -0.482415 0.411995 -0.573163 0.940658 1.000000 1.430799
-0.103530 -0.691269 0.626594 0.258826 0.615418 0.426833 -0.903903 0.867105 -0.892830 -0.651714 1.000000 1.135578
-0.882459 0.256759 -0.519788 -0.389811 -0.250767 -0.975928 -0.328942 0.816727 0.536888 -0.292081 1.000000 1.202493
0.742230 0.025541 0.408118 -0.692561 0.787326 0.521453 -0.395326 0.410795 -0.402173 0.249380 1.000000 0.932691
0.441134 0.178903 0.049766 -0.743034 0.974575 -0.134063 0.495021 -0.985394 0.774136 0.475727 1.000000 0.712157
-0.805872 0.650327 -0.300900 -0.315052 0.566158 -0.458686 -0.252471 -0.289986 -0.852074 -0.620917 1.000000 0.545465
0.926454 0.428319 -0.765959 0.051582 -0.262211 -0.081434 0.711188 0.126891 -0.444218 -0.280156 1.000000 1.420195
-0.487273 0.751329 0.529546 -0.368045 0.894034 0.663837 0.756598 -0.064021 -0.477625 0.851183 1.000000 0.884953
0.726332 0.535101 0.669505 0.575437 0.031823 -0.583787 0.116745 0.513707 0.608235 -0.316749 1.000000 0.994213
0.751269 -0.358338 0.477033 0.956081 -0.114136 -0.872586 -0.638489 0.768127 0.994897 0.184240 1.000000 0.959022
-0.016597 -0.559115 -0.645053 -0.855738 0.246250 -0.734622 0.048603 0.574534 -0.686983 0.442703 1.000000 0.741069
-0.043378 -0.288682 -0.864829 -0.524650 0.078900 0.656749 0.103891 -0.425442 0.070575 0.354908 1.000000 0.960016
-0.573753 0.699502 -0.146223 -0.208678 0.814046 -0.733864 -0.297744 0.393270 -0.886604 -0.783954 1.000000 0.891723
-0.988686 -0.371077 0.011994 -0.597794 0.902247 -0.399394 0.985335 -0.529041 0.404703 0.681299 1.000000 1.398404
0.013075 -0.226177 -0.415077 -0.391719 0.858665 0.365960 0.226624 0.186584 -0.476291 -0.812027 1.000000 0.899947
-0.758384 0.225614 -0.688640 -0.546884 0.051523 -0.253807 -0.730720 0.243439 0.185730 0.870772 1.000000 0.588081
-0.430540 0.451705 -0.168523 0.667604 -0.354316 0.072684 -0.907796 0.538626 0.444839 0.110180 1.000000 1.096270
-0.271303 0.203270 0.396096 -0.066870 0.311499 0.112298 0.620616 -0.697965 -0.351702 0.423943 1.000000 0.775013
0.991300 -0.498649 0.316772 -0.917349 -0.559647 -0.668646 0.317959 -0.429576 0.152607 0.072081 1.000000 0.739191
